Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount
I003067,O01846,P0248,1,5481.12,0.1
I003068,O01846,P0198,1,15426.36,0.1
I003069,O01847,P0092,1,3959.04,0.0
I003070,O01848,P0095,2,708.58,0.15
I003071,O01848,P0009,2,10894.67,0.15
I003072,O01849,P0142,2,7546.26,0.25
I003073,O01850,P0461,1,6940.51,0.1
I003074,O01851,P0422,1,6180.37,0.1
I003075,O01851,P0094,2,6917.65,0.1
I003076,O01851,P0173,1,11347.23,0.1
I003077,O01851,P0260,1,9638.98,0.1
I003078,O01852,P0364,1,20513.3,0.05
I003079,O01852,P0233,1,9166.88,0.05
I003080,O01853,P0342,1,8867.09,0.2
I003081,O01854,P0120,2,15630.4,0.25
I003082,O01855,P0355,1,15161.64,0.05
I003083,O01855,P0191,1,14335.92,0.05
I003084,O01855,P0487,1,2276.61,0.05
I003085,O01856,P0052,3,22717.29,0.2
I003086,O01857,P0309,2,879.52,0.05
I003087,O01858,P0402,1,5149.65,0.1
I003088,O01858,P0115,1,10805.92,0.1
I003089,O01858,P0299,1,9253.96,0.1
I003090,O01859,P0343,1,21720.15,0.05
I003091,O01859,P0296,1,10086.41,0.05
I003092,O01860,P0302,4,10139.5,0.05
I003093,O01861,P0008,1,404.42,0.2
I003094,O01861,P0443,3,3024.24,0.2
I003095,O01862,P0299,3,9253.96,0.15
I003096,O01862,P0237,1,13454.07,0.15
I003097,O01863,P0130,1,5669.17,0.0
I003098,O01863,P0486,2,7416.01,0.0
I003099,O01863,P0138,2,9332.54,0.0
I003100,O01864,P0256,1,10413.89,0.15
I003101,O01864,P0020,1,16894.73,0.15
I003102,O01865,P0195,2,18266.79,0.1
I003103,O01866,P0057,1,14313.59,0.15
I003104,O01866,P0039,1,1954.54,0.15
I003105,O01867,P0347,1,207.7,0.1
I003106,O01867,P0122,1,20389.93,0.1
I003107,O01868,P0065,1,11896.67,0.05
I003108,O01868,P0326,1,1200.34,0.05
I003109,O01869,P0114,4,2768.84,0.1
I003110,O01869,P0384,5,21014.31,0.1
I003111,O01869,P0399,1,9834.2,0.1
I003112,O01870,P0008,1,404.42,0.0
I003113,O01871,P0206,1,13942.45,0.05
I003114,O01872,P0148,2,3827.6,0.0
I003115,O01873,P0433,1,11369.56,0.1
I003116,O01873,P0011,2,6896.23,0.1
I003117,O01874,P0040,1,10694.19,0.0
I003118,O01874,P0384,1,21014.31,0.0
I003119,O01874,P0346,1,17166.81,0.0
I003120,O01875,P0433,1,11369.56,0.15
I003121,O01875,P0201,1,18090.68,0.15
I003122,O01876,P0257,1,8094.05,0.2
I003123,O01876,P0381,2,1646.42,0.2
I003124,O01877,P0120,1,15630.4,0.15
I003125,O01877,P0155,1,16173.54,0.15
I003126,O01877,P0100,2,7091.79,0.15
I003127,O01878,P0366,2,12694.5,0.05
I003128,O01878,P0065,1,11896.67,0.05
I003129,O01878,P0436,1,9847.38,0.05
I003130,O01878,P0117,1,5812.89,0.05
I003131,O01879,P0147,4,5903.16,0.1
I003132,O01879,P0063,1,17989.43,0.1
I003133,O01879,P0442,4,12851.94,0.1
I003134,O01880,P0341,2,9492.87,0.15
I003135,O01880,P0498,1,1038.57,0.15
I003136,O01881,P0037,2,5389.2,0.15
I003137,O01881,P0064,2,18152.26,0.15
I003138,O01881,P0315,1,8767.22,0.15
I003139,O01881,P0019,1,7331.38,0.15
I003140,O01882,P0496,3,20624.48,0.05
I003141,O01882,P0243,1,5300.75,0.05
I003142,O01883,P0323,2,19857.8,0.1
I003143,O01883,P0089,2,21527.82,0.1
I003144,O01884,P0089,1,21527.82,0.0
I003145,O01885,P0085,2,14574.29,0.15
I003146,O01886,P0473,5,731.76,0.1
I003147,O01886,P0408,2,12252.4,0.1
I003148,O01887,P0037,1,5389.2,0.0
I003149,O01887,P0006,1,12139.02,0.0
I003150,O01888,P0463,1,7934.67,0.1
I003151,O01889,P0103,1,9874.02,0.15
I003152,O01889,P0163,3,16537.01,0.15
I003153,O01890,P0406,1,1199.98,0.0
I003154,O01890,P0062,1,2140.31,0.0
I003155,O01890,P0038,3,13981.96,0.0
I003156,O01891,P0431,1,7800.63,0.1
I003157,O01891,P0243,1,5300.75,0.1
I003158,O01891,P0172,4,13856.39,0.1
I003159,O01892,P0444,1,4611.38,0.1
I003160,O01893,P0391,1,16675.09,0.3
I003161,O01894,P0252,1,18803.98,0.05
I003162,O01894,P0459,1,15147.66,0.05
I003163,O01894,P0254,1,1468.59,0.05
I003164,O01895,P0364,2,20513.3,0.15
I003165,O01895,P0238,1,16729.81,0.15
I003166,O01896,P0024,1,14146.9,0.0
I003167,O01897,P0397,1,18087.88,0.25
I003168,O01898,P0217,1,2504.14,0.05
I003169,O01898,P0344,1,5745.03,0.05
I003170,O01899,P0377,1,7254.24,0.0
I003171,O01899,P0354,1,749.54,0.0
I003172,O01900,P0040,1,10694.19,0.05
I003173,O01901,P0135,1,13687.78,0.0
I003174,O01902,P0490,4,17879.27,0.0
I003175,O01903,P0143,1,2154.67,0.1
I003176,O01903,P0219,1,1340.09,0.1
I003177,O01904,P0425,2,3871.16,0.25
I003178,O01905,P0111,1,4168.73,0.1
I003179,O01906,P0013,3,1067.21,0.15
I003180,O01907,P0002,2,685.44,0.15
I003181,O01908,P0102,3,4552.64,0.0
I003182,O01909,P0385,3,9160.1,0.05
I003183,O01909,P0083,1,7026.05,0.05
I003184,O01910,P0125,1,8357.18,0.3
I003185,O01911,P0090,3,19317.51,0.0
I003186,O01911,P0458,1,11252.82,0.0
I003187,O01912,P0456,2,5984.52,0.1
I003188,O01913,P0222,1,6948.91,0.2
I003189,O01914,P0403,1,10949.03,0.05
I003190,O01915,P0075,1,16717.1,0.3
I003191,O01916,P0169,1,5258.15,0.1
I003192,O01916,P0203,1,14797.26,0.1
I003193,O01916,P0031,1,10837.07,0.1
I003194,O01916,P0358,1,17680.82,0.1
I003195,O01917,P0356,1,17911.43,0.2
I003196,O01917,P0290,2,5856.65,0.2
I003197,O01917,P0190,1,4813.84,0.2
I003198,O01918,P0405,1,10874.23,0.1
I003199,O01918,P0447,1,13008.01,0.1
I003200,O01919,P0163,1,16537.01,0.05
I003201,O01920,P0457,2,18511.82,0.15
I003202,O01921,P0108,1,11560.22,0.25
I003203,O01921,P0370,2,12293.71,0.25
I003204,O01921,P0145,1,5897.75,0.25
I003205,O01922,P0415,1,19105.92,0.05
I003206,O01923,P0115,1,10805.92,0.2
I003207,O01924,P0049,1,10387.8,0.15
I003208,O01925,P0434,4,15961.32,0.05
I003209,O01926,P0106,1,5470.36,0.0
I003210,O01926,P0195,3,18266.79,0.0
I003211,O01927,P0408,1,12252.4,0.05
I003212,O01927,P0201,4,18090.68,0.05
I003213,O01928,P0005,1,2113.83,0.2
I003214,O01928,P0206,1,13942.45,0.2
I003215,O01928,P0175,2,8354.48,0.2
I003216,O01929,P0357,1,4004.54,0.0
I003217,O01930,P0428,1,15197.13,0.1
I003218,O01931,P0321,2,15173.01,0.1
I003219,O01932,P0278,2,4045.44,0.15
I003220,O01933,P0189,1,1077.94,0.25
I003221,O01933,P0464,1,11639.56,0.25
I003222,O01933,P0316,4,18765.5,0.25
I003223,O01933,P0172,1,13856.39,0.25
I003224,O01934,P0042,1,18369.63,0.15
I003225,O01934,P0141,1,2669.4,0.15
I003226,O01935,P0026,1,8043.88,0.1
I003227,O01936,P0165,1,8775.25,0.2
I003228,O01937,P0264,2,11827.53,0.15
I003229,O01937,P0245,1,14211.09,0.15
I003230,O01938,P0066,2,4602.72,0.2
I003231,O01939,P0002,1,685.44,0.15
I003232,O01940,P0104,1,389.71,0.15
I003233,O01940,P0403,2,10949.03,0.15
I003234,O01940,P0194,1,4785.07,0.15
I003235,O01941,P0489,2,16108.48,0.0
I003236,O01942,P0298,3,14301.55,0.0
I003237,O01943,P0432,1,1677.91,0.25
I003238,O01944,P0409,4,8257.04,0.05
I003239,O01944,P0004,1,21658.55,0.05
I003240,O01944,P0139,1,11137.68,0.05
I003241,O01945,P0025,4,21151.19,0.0
I003242,O01945,P0275,2,18205.93,0.0
I003243,O01945,P0152,2,11257.85,0.0
I003244,O01945,P0306,2,20887.78,0.0
I003245,O01946,P0096,1,7114.07,0.0
I003246,O01946,P0166,1,4299.84,0.0
I003247,O01947,P0349,1,17040.15,0.15
I003248,O01947,P0317,1,14355.69,0.15
I003249,O01948,P0253,1,10206.89,0.0
I003250,O01949,P0458,3,11252.82,0.15
I003251,O01949,P0423,3,13857.3,0.15
I003252,O01949,P0040,2,10694.19,0.15
I003253,O01950,P0260,2,9638.98,0.1
I003254,O01951,P0327,1,7197.89,0.0
I003255,O01952,P0205,2,15563.05,0.0
I003256,O01953,P0151,2,8069.27,0.0
I003257,O01953,P0061,1,9428.51,0.0
I003258,O01954,P0149,1,18764.92,0.05
I003259,O01955,P0378,1,224.7,0.1
I003260,O01955,P0489,1,16108.48,0.1
I003261,O01955,P0119,3,14136.98,0.1
I003262,O01955,P0105,1,10085.48,0.1
I003263,O01956,P0039,4,1954.54,0.05
I003264,O01957,P0323,1,19857.8,0.15
I003265,O01957,P0041,1,11579.02,0.15
I003266,O01957,P0311,1,13470.81,0.15
I003267,O01958,P0444,2,4611.38,0.25
I003268,O01959,P0146,2,12538.22,0.2
I003269,O01959,P0211,1,12771.97,0.2
I003270,O01960,P0404,1,7190.22,0.15
I003271,O01961,P0499,1,2390.13,0.25
I003272,O01962,P0434,4,15961.32,0.1
I003273,O01963,P0087,4,5413.54,0.15
I003274,O01963,P0227,2,1214.17,0.15
I003275,O01964,P0271,2,10464.94,0.15
I003276,O01965,P0273,4,1414.88,0.25
I003277,O01966,P0225,4,925.67,0.1
I003278,O01966,P0411,1,9751.96,0.1
I003279,O01967,P0140,2,23423.37,0.05
I003280,O01968,P0182,1,7028.31,0.05
I003281,O01969,P0122,1,20389.93,0.05
I003282,O01970,P0500,4,14456.78,0.15
I003283,O01970,P0268,5,21182.18,0.15
I003284,O01971,P0112,2,10276.51,0.15
I003285,O01972,P0187,1,6663.59,0.05
I003286,O01973,P0468,4,17686.56,0.2
I003287,O01974,P0331,2,7610.91,0.3
I003288,O01974,P0237,2,13454.07,0.3
I003289,O01975,P0359,1,17408.84,0.15
I003290,O01975,P0458,2,11252.82,0.15
I003291,O01976,P0166,4,4299.84,0.0
I003292,O01976,P0463,3,7934.67,0.0
I003293,O01977,P0320,3,22881.56,0.1
I003294,O01978,P0173,1,11347.23,0.25
I003295,O01979,P0212,2,15959.35,0.05
I003296,O01980,P0122,1,20389.93,0.1
I003297,O01980,P0472,4,6339.28,0.1
I003298,O01981,P0312,1,8312.33,0.05
I003299,O01981,P0010,1,8507.4,0.05
I003300,O01982,P0441,1,11253.53,0.2
I003301,O01983,P0010,3,8507.4,0.2
I003302,O01983,P0462,3,8013.86,0.2
I003303,O01984,P0309,1,879.52,0.05
I003304,O01984,P0491,2,14558.18,0.05
I003305,O01984,P0060,3,10597.6,0.05
I003306,O01985,P0075,4,16717.1,0.05
I003307,O01986,P0386,3,7920.43,0.0
I003308,O01986,P0293,1,5390.99,0.0
I003309,O01986,P0176,1,13983.62,0.0
I003310,O01986,P0412,3,14362.31,0.0
I003311,O01987,P0277,3,14027.28,0.05
I003312,O01987,P0427,2,2376.46,0.05
I003313,O01988,P0060,2,10597.6,0.15
I003314,O01988,P0198,2,15426.36,0.15
I003315,O01988,P0189,4,1077.94,0.15
I003316,O01989,P0478,2,24448.55,0.0
I003317,O01989,P0198,2,15426.36,0.0
I003318,O01989,P0304,2,5766.34,0.0
I003319,O01989,P0055,3,18288.33,0.0
I003320,O01990,P0043,3,230.23,0.05
I003321,O01990,P0001,1,12680.89,0.05
I003322,O01990,P0396,1,6181.52,0.05
I003323,O01991,P0152,1,11257.85,0.15
I003324,O01992,P0040,2,10694.19,0.1
I003325,O01993,P0435,1,11265.94,0.3
I003326,O01993,P0336,1,5532.6,0.3
I003327,O01994,P0142,1,7546.26,0.05
I003328,O01994,P0434,1,15961.32,0.05
I003329,O01995,P0356,3,17911.43,0.0
I003330,O01996,P0353,2,4627.28,0.15
I003331,O01996,P0306,1,20887.78,0.15
I003332,O01996,P0424,2,1099.43,0.15
I003333,O01997,P0447,3,13008.01,0.0
I003334,O01997,P0095,1,708.58,0.0
I003335,O01998,P0182,2,7028.31,0.0
I003336,O01999,P0002,1,685.44,0.1
I003337,O01999,P0107,1,12811.73,0.1
I003338,O01999,P0328,2,15667.69,0.1
I003339,O01999,P0075,3,16717.1,0.1
I003340,O02000,P0489,2,16108.48,0.1
I003341,O02000,P0153,1,6065.86,0.1
I003342,O02000,P0401,1,18961.41,0.1
I003343,O02000,P0479,3,2007.3,0.1
I003344,O02001,P0262,1,12660.19,0.05
I003345,O02002,P0226,3,1989.2,0.1
I003346,O02002,P0302,5,10139.5,0.1
I003347,O02002,P0143,1,2154.67,0.1
I003348,O02003,P0262,2,12660.19,0.2
I003349,O02004,P0286,3,8678.82,0.15
I003350,O02005,P0174,3,14241.6,0.1
I003351,O02005,P0383,1,5460.56,0.1
I003352,O02005,P0203,2,14797.26,0.1
I003353,O02006,P0418,1,12929.12,0.05
I003354,O02006,P0409,2,8257.04,0.05
I003355,O02007,P0470,1,16384.1,0.1
I003356,O02008,P0463,5,7934.67,0.0
I003357,O02008,P0455,1,6841.97,0.0
I003358,O02008,P0097,1,16913.36,0.0
I003359,O02009,P0334,1,5599.91,0.15
I003360,O02010,P0450,1,2255.15,0.15
I003361,O02011,P0331,1,7610.91,0.0
I003362,O02012,P0167,2,2741.53,0.1
I003363,O02013,P0343,4,21720.15,0.0
I003364,O02013,P0033,1,2436.78,0.0
I003365,O02014,P0276,2,15791.95,0.25
I003366,O02015,P0090,1,19317.51,0.2
I003367,O02015,P0057,2,14313.59,0.2
I003368,O02016,P0222,1,6948.91,0.0
I003369,O02017,P0264,3,11827.53,0.25
I003370,O02018,P0392,1,10129.56,0.0
I003371,O02019,P0336,1,5532.6,0.0
I003372,O02020,P0018,2,8521.23,0.0
I003373,O02020,P0428,3,15197.13,0.0
I003374,O02021,P0117,2,5812.89,0.15
I003375,O02022,P0250,2,17490.25,0.25
I003376,O02023,P0169,1,5258.15,0.0
I003377,O02024,P0028,1,2327.59,0.3
I003378,O02025,P0431,2,7800.63,0.05
I003379,O02025,P0481,2,1854.72,0.05
I003380,O02026,P0425,1,3871.16,0.15
I003381,O02026,P0487,1,2276.61,0.15
I003382,O02027,P0039,1,1954.54,0.3
I003383,O02027,P0141,3,2669.4,0.3
I003384,O02028,P0279,3,820.43,0.0
I003385,O02028,P0188,1,6865.34,0.0
I003386,O02028,P0139,1,11137.68,0.0
I003387,O02029,P0187,1,6663.59,0.1
I003388,O02030,P0281,1,8647.87,0.15
I003389,O02030,P0331,2,7610.91,0.15
I003390,O02031,P0286,3,8678.82,0.05
I003391,O02032,P0271,3,10464.94,0.0
I003392,O02032,P0175,1,8354.48,0.0
I003393,O02033,P0145,2,5897.75,0.1
I003394,O02033,P0437,1,9057.77,0.1
I003395,O02034,P0353,4,4627.28,0.0
I003396,O02034,P0194,3,4785.07,0.0
I003397,O02035,P0125,1,8357.18,0.25
I003398,O02036,P0175,1,8354.48,0.1
I003399,O02037,P0110,1,239.19,0.2
I003400,O02038,P0336,4,5532.6,0.2
I003401,O02039,P0402,1,5149.65,0.0
I003402,O02040,P0270,1,15544.12,0.1
I003403,O02040,P0038,1,13981.96,0.1
I003404,O02041,P0263,1,12622.11,0.2
I003405,O02042,P0373,1,8955.67,0.05
I003406,O02043,P0075,1,16717.1,0.05
I003407,O02043,P0085,1,14574.29,0.05
I003408,O02044,P0284,1,9183.48,0.15
I003409,O02044,P0214,5,3598.9,0.15
I003410,O02045,P0053,4,11740.23,0.15
I003411,O02046,P0394,1,9719.2,0.1
I003412,O02046,P0288,2,16170.77,0.1
I003413,O02047,P0408,1,12252.4,0.05
I003414,O02047,P0446,1,18710.12,0.05
I003415,O02047,P0474,1,2142.32,0.05
I003416,O02047,P0397,2,18087.88,0.05
I003417,O02048,P0411,2,9751.96,0.0
I003418,O02048,P0291,1,8891.78,0.0
I003419,O02049,P0109,2,7019.11,0.25
I003420,O02050,P0302,2,10139.5,0.05
I003421,O02051,P0344,1,5745.03,0.15
I003422,O02052,P0195,2,18266.79,0.05
I003423,O02053,P0296,1,10086.41,0.1
I003424,O02053,P0260,2,9638.98,0.1
I003425,O02053,P0249,1,11650.12,0.1
I003426,O02054,P0329,1,6837.04,0.05
I003427,O02055,P0300,1,11744.09,0.0
I003428,O02056,P0310,1,6739.9,0.05
I003429,O02056,P0294,1,9318.36,0.05
I003430,O02057,P0245,1,14211.09,0.25
I003431,O02058,P0120,2,15630.4,0.0
I003432,O02058,P0292,1,21583.15,0.0
I003433,O02059,P0340,2,6540.28,0.1
I003434,O02060,P0151,1,8069.27,0.25
I003435,O02060,P0302,2,10139.5,0.25
I003436,O02060,P0280,2,19260.63,0.25
I003437,O02061,P0069,1,6827.67,0.0
I003438,O02061,P0500,1,14456.78,0.0
I003439,O02061,P0052,1,22717.29,0.0
I003440,O02061,P0110,1,239.19,0.0
I003441,O02062,P0487,1,2276.61,0.0
I003442,O02063,P0203,1,14797.26,0.2
I003443,O02064,P0279,1,820.43,0.15
I003444,O02064,P0329,5,6837.04,0.15
I003445,O02064,P0265,1,16102.0,0.15
I003446,O02064,P0220,2,4537.91,0.15
I003447,O02065,P0071,2,1222.75,0.1
I003448,O02066,P0470,1,16384.1,0.1
I003449,O02067,P0127,1,12125.3,0.25
I003450,O02068,P0032,2,12721.46,0.0
I003451,O02069,P0476,1,1078.88,0.05
I003452,O02070,P0444,2,4611.38,0.05
I003453,O02071,P0265,1,16102.0,0.0
I003454,O02071,P0494,1,9857.51,0.0
I003455,O02071,P0029,2,7973.77,0.0
I003456,O02071,P0234,2,6819.79,0.0
I003457,O02072,P0193,2,3841.48,0.05
I003458,O02072,P0276,2,15791.95,0.05
I003459,O02073,P0414,1,3244.46,0.05
I003460,O02074,P0076,2,12082.97,0.25
I003461,O02075,P0024,4,14146.9,0.1
I003462,O02076,P0329,1,6837.04,0.25
I003463,O02077,P0005,3,2113.83,0.15
I003464,O02077,P0216,2,4253.32,0.15
I003465,O02077,P0174,2,14241.6,0.15
I003466,O02078,P0034,1,3767.39,0.15
I003467,O02078,P0012,2,9210.89,0.15
I003468,O02078,P0500,1,14456.78,0.15
I003469,O02078,P0453,2,2027.99,0.15
I003470,O02079,P0164,1,744.63,0.05
I003471,O02079,P0155,2,16173.54,0.05
I003472,O02079,P0345,2,18312.01,0.05
I003473,O02080,P0447,5,13008.01,0.1
I003474,O02081,P0297,1,14103.76,0.0
I003475,O02082,P0328,2,15667.69,0.05
I003476,O02083,P0350,1,14181.21,0.2
I003477,O02084,P0253,1,10206.89,0.15
I003478,O02085,P0235,1,17675.52,0.15
I003479,O02086,P0173,3,11347.23,0.05
I003480,O02087,P0483,1,14346.17,0.05
I003481,O02088,P0144,2,5083.64,0.15
I003482,O02089,P0400,1,7063.54,0.15
I003483,O02090,P0263,4,12622.11,0.05
I003484,O02091,P0199,1,13045.06,0.15
I003485,O02092,P0342,2,8867.09,0.05
I003486,O02092,P0479,3,2007.3,0.05
I003487,O02093,P0255,1,2178.42,0.2
I003488,O02094,P0369,3,2936.18,0.05
I003489,O02094,P0197,1,5628.38,0.05
I003490,O02095,P0142,2,7546.26,0.05
I003491,O02095,P0131,2,2329.3,0.05
I003492,O02095,P0002,1,685.44,0.05
I003493,O02096,P0046,1,15363.92,0.05
I003494,O02096,P0402,1,5149.65,0.05
I003495,O02096,P0069,2,6827.67,0.05
I003496,O02097,P0258,1,5357.22,0.2
I003497,O02098,P0295,1,12191.72,0.2
I003498,O02098,P0478,4,24448.55,0.2
I003499,O02099,P0119,4,14136.98,0.1
I003500,O02100,P0306,2,20887.78,0.05
I003501,O02101,P0048,1,881.87,0.05
I003502,O02102,P0094,1,6917.65,0.05
I003503,O02103,P0202,1,4958.04,0.0
I003504,O02103,P0024,2,14146.9,0.0
I003505,O02104,P0472,2,6339.28,0.0
I003506,O02104,P0016,2,4929.52,0.0
I003507,O02104,P0214,1,3598.9,0.0
I003508,O02105,P0328,1,15667.69,0.25
I003509,O02106,P0160,4,6251.25,0.15
I003510,O02107,P0497,1,5343.08,0.15
I003511,O02108,P0361,1,8061.24,0.1
I003512,O02108,P0201,2,18090.68,0.1
I003513,O02109,P0413,1,4516.32,0.05
I003514,O02110,P0475,1,6070.94,0.0
I003515,O02111,P0486,1,7416.01,0.1
I003516,O02112,P0355,1,15161.64,0.15
I003517,O02113,P0443,1,3024.24,0.05
I003518,O02114,P0423,1,13857.3,0.05
I003519,O02114,P0405,1,10874.23,0.05
I003520,O02114,P0481,1,1854.72,0.05
I003521,O02114,P0243,1,5300.75,0.05
I003522,O02115,P0076,3,12082.97,0.25
I003523,O02116,P0208,4,17414.46,0.2
I003524,O02117,P0070,1,3923.76,0.15
I003525,O02118,P0081,1,12661.97,0.0
I003526,O02118,P0034,1,3767.39,0.0
I003527,O02119,P0254,1,1468.59,0.0
I003528,O02119,P0345,3,18312.01,0.0
I003529,O02120,P0496,1,20624.48,0.05
I003530,O02121,P0152,1,11257.85,0.05
I003531,O02121,P0236,2,13763.86,0.05
I003532,O02122,P0080,1,8081.72,0.0
I003533,O02123,P0179,1,12189.37,0.05
I003534,O02123,P0396,2,6181.52,0.05
I003535,O02124,P0172,1,13856.39,0.1
I003536,O02125,P0335,1,3821.2,0.0
I003537,O02126,P0297,1,14103.76,0.1
I003538,O02126,P0487,1,2276.61,0.1
I003539,O02127,P0382,2,17253.16,0.1
I003540,O02127,P0128,1,11542.08,0.1
I003541,O02128,P0444,1,4611.38,0.0
I003542,O02129,P0467,1,7857.91,0.15
I003543,O02130,P0127,1,12125.3,0.0
I003544,O02130,P0292,2,21583.15,0.0
I003545,O02130,P0317,2,14355.69,0.0
I003546,O02131,P0498,1,1038.57,0.1
I003547,O02132,P0457,3,18511.82,0.3
I003548,O02133,P0477,2,13272.75,0.0
I003549,O02134,P0040,5,10694.19,0.05
I003550,O02134,P0123,2,12283.66,0.05
I003551,O02134,P0165,1,8775.25,0.05
I003552,O02135,P0221,1,9748.25,0.0
I003553,O02135,P0206,2,13942.45,0.0
I003554,O02136,P0033,1,2436.78,0.05
I003555,O02137,P0391,2,16675.09,0.2
I003556,O02137,P0388,1,10509.73,0.2
I003557,O02137,P0085,2,14574.29,0.2
I003558,O02137,P0431,2,7800.63,0.2
I003559,O02138,P0178,3,9447.65,0.25
I003560,O02139,P0277,3,14027.28,0.2
I003561,O02140,P0083,1,7026.05,0.15
I003562,O02141,P0444,2,4611.38,0.15
I003563,O02141,P0034,1,3767.39,0.15
I003564,O02142,P0289,1,5068.21,0.0
I003565,O02143,P0076,2,12082.97,0.05
I003566,O02144,P0382,1,17253.16,0.05
I003567,O02145,P0499,1,2390.13,0.0
I003568,O02146,P0071,4,1222.75,0.2
I003569,O02147,P0051,1,13023.34,0.05
I003570,O02148,P0373,2,8955.67,0.0
I003571,O02149,P0289,4,5068.21,0.0
I003572,O02149,P0148,4,3827.6,0.0
I003573,O02150,P0407,2,775.43,0.25
I003574,O02150,P0042,1,18369.63,0.25
I003575,O02151,P0468,2,17686.56,0.2
I003576,O02152,P0347,2,207.7,0.25
I003577,O02153,P0483,5,14346.17,0.25
I003578,O02153,P0415,1,19105.92,0.25
I003579,O02153,P0373,1,8955.67,0.25
I003580,O02154,P0050,1,12181.9,0.15
I003581,O02155,P0323,1,19857.8,0.05
I003582,O02155,P0429,1,4623.76,0.05
I003583,O02156,P0147,1,5903.16,0.05
I003584,O02156,P0213,1,13682.03,0.05
I003585,O02157,P0005,1,2113.83,0.1
I003586,O02157,P0275,2,18205.93,0.1
I003587,O02157,P0119,3,14136.98,0.1
I003588,O02158,P0385,1,9160.1,0.15
I003589,O02159,P0076,1,12082.97,0.25
I003590,O02160,P0188,2,6865.34,0.1
I003591,O02160,P0023,2,8677.28,0.1
I003592,O02160,P0097,1,16913.36,0.1
I003593,O02160,P0357,3,4004.54,0.1
I003594,O02161,P0327,2,7197.89,0.05
I003595,O02161,P0231,1,5606.43,0.05
I003596,O02162,P0457,4,18511.82,0.05
I003597,O02163,P0304,1,5766.34,0.05
I003598,O02164,P0210,2,3425.1,0.0
I003599,O02165,P0208,2,17414.46,0.05
I003600,O02166,P0313,1,15225.55,0.05
I003601,O02166,P0050,1,12181.9,0.05
I003602,O02167,P0054,2,22196.9,0.15
I003603,O02168,P0389,4,10740.24,0.1
I003604,O02169,P0071,1,1222.75,0.05
I003605,O02170,P0483,2,14346.17,0.1
I003606,O02170,P0185,2,11400.27,0.1
I003607,O02171,P0400,1,7063.54,0.15
I003608,O02172,P0096,3,7114.07,0.1
I003609,O02173,P0054,1,22196.9,0.0
I003610,O02174,P0308,1,10963.13,0.05
I003611,O02175,P0200,5,9202.06,0.05
I003612,O02176,P0298,2,14301.55,0.05
I003613,O02176,P0374,2,20293.37,0.05
I003614,O02176,P0234,1,6819.79,0.05
I003615,O02177,P0004,1,21658.55,0.0
I003616,O02178,P0040,1,10694.19,0.15
I003617,O02179,P0137,1,2945.06,0.1
I003618,O02179,P0149,1,18764.92,0.1
I003619,O02179,P0370,2,12293.71,0.1
I003620,O02180,P0381,4,1646.42,0.2
I003621,O02180,P0232,1,14966.59,0.2
I003622,O02181,P0013,1,1067.21,0.1
I003623,O02182,P0241,1,9473.89,0.3
I003624,O02183,P0377,1,7254.24,0.15
I003625,O02183,P0319,1,17097.24,0.15
I003626,O02183,P0191,3,14335.92,0.15
I003627,O02184,P0366,2,12694.5,0.2
I003628,O02185,P0266,3,6946.78,0.25
I003629,O02186,P0119,4,14136.98,0.1
I003630,O02187,P0130,4,5669.17,0.1
I003631,O02188,P0403,1,10949.03,0.2
I003632,O02189,P0025,2,21151.19,0.1
I003633,O02190,P0179,1,12189.37,0.0
I003634,O02191,P0086,1,12651.01,0.15
I003635,O02191,P0367,3,14116.53,0.15
I003636,O02191,P0423,1,13857.3,0.15
I003637,O02191,P0455,3,6841.97,0.15
I003638,O02192,P0155,1,16173.54,0.25
I003639,O02193,P0071,5,1222.75,0.15
I003640,O02193,P0491,1,14558.18,0.15
I003641,O02193,P0224,1,14337.8,0.15
I003642,O02194,P0482,1,16166.73,0.15
I003643,O02195,P0196,2,3827.41,0.0
I003644,O02196,P0191,2,14335.92,0.15
I003645,O02197,P0254,1,1468.59,0.0
I003646,O02198,P0299,2,9253.96,0.25
I003647,O02198,P0409,1,8257.04,0.25
I003648,O02198,P0026,1,8043.88,0.25
I003649,O02199,P0157,1,1053.8,0.2
I003650,O02200,P0483,2,14346.17,0.3
I003651,O02200,P0447,1,13008.01,0.3
I003652,O02201,P0262,2,12660.19,0.05
I003653,O02201,P0466,1,7584.85,0.05
I003654,O02201,P0306,1,20887.78,0.05
I003655,O02202,P0406,2,1199.98,0.1
I003656,O02203,P0483,2,14346.17,0.1
I003657,O02204,P0248,4,5481.12,0.1
I003658,O02204,P0308,1,10963.13,0.1
I003659,O02205,P0374,1,20293.37,0.1
I003660,O02206,P0295,1,12191.72,0.3
I003661,O02207,P0187,3,6663.59,0.2
I003662,O02207,P0235,3,17675.52,0.2
I003663,O02207,P0012,1,9210.89,0.2
I003664,O02208,P0200,1,9202.06,0.1
I003665,O02209,P0019,2,7331.38,0.1
I003666,O02210,P0068,3,658.18,0.15
I003667,O02211,P0022,1,16227.09,0.1
I003668,O02212,P0200,3,9202.06,0.15
I003669,O02213,P0445,1,5378.95,0.15
I003670,O02214,P0117,1,5812.89,0.25
I003671,O02214,P0435,4,11265.94,0.25
I003672,O02214,P0296,3,10086.41,0.25
I003673,O02214,P0210,2,3425.1,0.25
I003674,O02215,P0117,3,5812.89,0.2
