Customer_ID,Customer_Name,Age,Gender,City,State,Signup_Date,Customer_Segment,Acquisition_Channel
C01422,Customer 01422,20,Male,Jaipur,Rajasthan,2025-12-23,Regular,Organic
C01423,Customer 01423,33,Male,Hyderabad,Telangana,2026-02-13,Regular,Organic
C01424,Customer 01424,63,Male,Kochi,Kerala,2024-11-27,Premium,Referral
C01425,Customer 01425,47,Female,Indore,Madhya Pradesh,2024-07-30,Regular,Referral
C01426,Customer 01426,46,Male,Pune,Maharashtra,2024-03-27,Occasional,Referral
C01427,Customer 01427,62,Male,Chennai,Tamil Nadu,2025-10-26,Premium,Referral
C01428,Customer 01428,32,Male,Kochi,Kerala,2026-05-11,Regular,Organic
C01429,Customer 01429,63,Female,Hyderabad,Telangana,2025-11-29,Premium,Organic
C01430,Customer 01430,42,Male,Chennai,Tamil Nadu,2024-03-01,Regular,Paid
C01431,Customer 01431,55,Male,Lucknow,Uttar Pradesh,2026-03-07,Regular,Organic
C01432,Customer 01432,59,Male,Jaipur,Rajasthan,2024-04-04,Regular,Organic
C01433,Customer 01433,64,Female,Bengaluru,Telangana,2026-02-24,Occasional,Referral
C01434,Customer 01434,55,Female,Lucknow,Uttar Pradesh,2025-07-06,Regular,Social
C01435,Customer 01435,40,Female,Ahmedabad,Gujarat,2024-05-26,Regular,Referral
C01436,Customer 01436,42,Female,Mumbai,Maharashtra,2024-09-02,Regular,Social
C01437,Customer 01437,59,Female,Indore,Madhya Pradesh,2025-10-05,Premium,Referral
C01438,Customer 01438,24,Male,Jaipur,Rajasthan,2024-10-23,Regular,Referral
C01439,Customer 01439,39,Female,Chennai,Tamil Nadu,2024-05-02,Regular,Organic
C01440,Customer 01440,34,Female,Pune,Maharashtra,2025-10-16,Regular,Social
C01441,Customer 01441,35,Female,Kochi,Kerala,2025-11-24,Regular,Organic
C01442,Customer 01442,58,Male,Bangalore,Karnataka,2025-12-04,Regular,Organic
C01443,Customer 01443,27,Female,Kochi,Kerala,2025-03-31,Occasional,Organic
C01444,Customer 01444,27,Male,Chennai,Tamil Nadu,2025-02-02,Occasional,Social
C01445,Customer 01445,24,Female,Indore,Madhya Pradesh,2025-12-19,Premium,Social
C01446,Customer 01446,65,Male,Kochi,Kerala,2024-08-18,Regular,Referral
C01447,Customer 01447,55,Male,Mumbai,Maharashtra,2025-06-17,Regular,Referral
C01448,Customer 01448,44,Male,Indore,Madhya Pradesh,2025-02-05,Premium,Paid
C01449,Customer 01449,50,Male,Hyderabad,Telangana,2025-08-14,Occasional,Social
C01450,Customer 01450,18,Female,Lucknow,Uttar Pradesh,2024-05-09,Occasional,Referral
C01451,Customer 01451,61,Male,Bangalore,Karnataka,2024-10-18,Regular,Social
C01452,Customer 01452,51,Male,Delhi,Delhi,2024-10-02,Regular,Paid
C01453,Customer 01453,21,Female,Chennai,Tamil Nadu,2026-04-14,Premium,Paid
C01454,Customer 01454,34,Male,Kolkata,West Bengal,2025-01-10,Regular,Social
C01455,Customer 01455,21,Female,Delhi,Delhi,2024-02-24,Occasional,Organic
C01456,Customer 01456,60,Male,Kochi,Kerala,2025-07-31,Regular,Social
C01457,Customer 01457,43,Male,Chennai,Tamil Nadu,2026-01-08,Regular,Paid
C01458,Customer 01458,21,Female,Lucknow,Uttar Pradesh,2024-01-26,Regular,Social
C01459,Customer 01459,18,Female,Ahmedabad,Gujarat,2025-03-16,Regular,Paid
C01460,Customer 01460,24,Male,Lucknow,Uttar Pradesh,2026-02-03,Regular,Referral
C01461,Customer 01461,47,Female,Kolkata,West Bengal,2024-07-15,Regular,Paid
C01462,Customer 01462,26,Female,Bangalore,Karnataka,2025-10-03,Regular,Referral
C01463,Customer 01463,52,Female,Lucknow,Uttar Pradesh,2024-08-30,Occasional,Paid
C01464,Customer 01464,25,Male,Pune,Maharashtra,2026-04-03,Occasional,Social
C01465,Customer 01465,41,Male,Ahmedabad,Gujarat,2025-12-24,Premium,Referral
C01466,Customer 01466,36,Female,Delhi,Delhi,2024-07-08,Occasional,Organic
C01467,Customer 01467,53,Female,Hyderabad,Telangana,2026-03-12,Regular,Social
C01468,Customer 01468,60,Male,Mumbai,Maharashtra,2026-01-07,Occasional,Organic
C01469,Customer 01469,44,Female,Pune,Maharashtra,2026-01-27,Occasional,Paid
C01470,Customer 01470,49,Male,Ahmedabad,Gujarat,2025-07-21,Regular,Organic
C01471,Customer 01471,31,Female,Hyderabad,Telangana,2025-07-20,Occasional,Social
C01472,Customer 01472,35,Male,Hyderabad,Telangana,2024-10-02,Regular,Organic
C01473,Customer 01473,45,Female,Chennai,Tamil Nadu,2026-03-28,Premium,Organic
C01474,Customer 01474,46,Male,Ahmedabad,Gujarat,2025-02-12,Regular,Social
C01475,Customer 01475,33,Female,Bangalore,Karnataka,2024-12-05,Occasional,Social
C01476,Customer 01476,52,Female,Kochi,Kerala,2024-06-01,Occasional,Organic
C01477,Customer 01477,64,Female,Kolkata,West Bengal,2025-07-18,Regular,Referral
C01478,Customer 01478,48,Other,Kolkata,West Bengal,2025-02-01,Regular,Social
C01479,Customer 01479,21,Female,Delhi,Delhi,2025-03-19,Regular,Organic
C01480,Customer 01480,54,Other,Delhi,Delhi,2025-09-14,Occasional,Social
C01481,Customer 01481,34,Male,Kolkata,West Bengal,2025-03-02,Regular,Paid
C01482,Customer 01482,56,Male,Lucknow,Uttar Pradesh,2025-05-01,Occasional,Referral
C01483,Customer 01483,65,Male,Bangalore,Karnataka,2024-07-22,Regular,Paid
C01484,Customer 01484,63,Male,Lucknow,Uttar Pradesh,2024-04-21,Regular,Referral
C01485,Customer 01485,43,Female,Lucknow,Uttar Pradesh,2024-11-20,Regular,Organic
C01486,Customer 01486,65,Male,Mumbai,Maharashtra,2024-09-14,Occasional,Referral
C01487,Customer 01487,56,Female,Jaipur,Rajasthan,2025-06-11,Regular,Organic
C01488,Customer 01488,58,Female,Kochi,Kerala,2024-12-15,Occasional,Paid
C01489,Customer 01489,21,Female,Mumbai,Maharashtra,2025-11-08,Premium,Organic
C01490,Customer 01490,47,Male,Chennai,Tamil Nadu,2026-03-23,Regular,Social
C01491,Customer 01491,47,Female,Jaipur,Rajasthan,2026-06-12,Occasional,Paid
C01492,Customer 01492,39,Male,Jaipur,Rajasthan,2025-03-10,Occasional,Paid
C01493,Customer 01493,28,Male,Ahmedabad,Gujarat,2025-03-01,Occasional,Paid
C01494,Customer 01494,19,Female,Bangalore,Karnataka,2024-10-06,Premium,Referral
C01495,Customer 01495,61,Female,Bangalore,Karnataka,2025-01-05,Premium,Paid
C01496,Customer 01496,29,,Jaipur,Rajasthan,2025-10-31,Regular,Referral
C01497,Customer 01497,47,Female,Lucknow,Uttar Pradesh,2024-09-05,Premium,Organic
C01498,Customer 01498,53,Male,Ahmedabad,Gujarat,2026-06-09,Occasional,Organic
C01499,Customer 01499,35,Male,Kochi,Kerala,2024-06-29,Regular,Paid
C01500,Customer 01500,43,Male,Jaipur,Rajasthan,2025-12-03,Regular,Social
C01501,Customer 01501,24,Female,Pune,Maharashtra,2025-10-12,Premium,Organic
C01502,Customer 01502,18,Female,Delhi,Delhi,2024-03-18,Regular,Organic
C01503,Customer 01503,43,Male,Delhi,Delhi,2026-06-03,Regular,Organic
C01504,Customer 01504,40,Male,Mumbai,Maharashtra,2024-12-01,Premium,Referral
C01505,Customer 01505,43,Female,Chennai,Tamil Nadu,2024-02-19,Regular,Paid
C01506,Customer 01506,62,Male,Indore,Madhya Pradesh,2024-03-25,Regular,Social
C01507,Customer 01507,23,Male,Indore,Madhya Pradesh,2025-11-25,Occasional,Organic
C01508,Customer 01508,23,Female,Delhi,Delhi,2025-11-25,Regular,Organic
C01509,Customer 01509,61,Male,Hyderabad,Telangana,2024-01-04,Regular,Paid
C01510,Customer 01510,25,Female,Mumbai,Maharashtra,2024-11-12,Occasional,Referral
C01511,Customer 01511,41,Male,Indore,Madhya Pradesh,2024-04-20,Occasional,Referral
C01512,Customer 01512,39,,Delhi,Delhi,2024-11-29,Occasional,Organic
C01513,Customer 01513,36,Female,Chennai,Tamil Nadu,2026-04-30,Occasional,Social
C01514,Customer 01514,54,Female,Indore,Madhya Pradesh,2026-02-01,Regular,Paid
C01515,Customer 01515,35,Male,Lucknow,Uttar Pradesh,2024-05-12,Regular,Referral
C01516,Customer 01516,48,Female,Lucknow,Uttar Pradesh,2025-09-03,Premium,Paid
C01517,Customer 01517,54,Female,Bangalore,Karnataka,2025-11-14,Regular,Organic
C01518,Customer 01518,47,Female,Bangalore,Karnataka,2026-03-09,Occasional,Social
C01519,Customer 01519,59,Female,Kochi,Kerala,2024-04-28,Regular,Social
C01520,Customer 01520,50,Female,Jaipur,Rajasthan,2024-12-15,Occasional,Paid
C01521,Customer 01521,27,Female,Pune,Maharashtra,2025-11-17,Occasional,Referral
C01522,Customer 01522,54,Male,Bangalore,Karnataka,2025-06-25,Regular,Organic
C01523,Customer 01523,29,Male,Indore,Madhya Pradesh,2024-02-24,Occasional,Referral
C01524,Customer 01524,47,Female,Ahmedabad,Gujarat,2024-12-26,Regular,Paid
C01525,Customer 01525,44,Male,Delhi,Delhi,2025-12-08,Regular,Social
C01526,Customer 01526,56,Other,Ahmedabad,Gujarat,2025-03-28,Occasional,Organic
C01527,Customer 01527,26,Female,Chennai,Tamil Nadu,2025-07-06,Regular,Organic
C01528,Customer 01528,38,Female,Bangalore,Karnataka,2025-11-15,Occasional,Organic
C01529,Customer 01529,29,Male,Pune,Maharashtra,2024-11-25,Regular,Organic
C01530,Customer 01530,46,Male,Chennai,Tamil Nadu,2024-08-06,Regular,Paid
C01531,Customer 01531,50,Female,Hyderabad,Telangana,2024-07-26,Occasional,Organic
C01532,Customer 01532,60,Female,Hyderabad,Telangana,2025-10-31,Regular,Referral
C01533,Customer 01533,32,Other,Ahmedabad,Gujarat,2026-04-24,Regular,Organic
C01534,Customer 01534,19,Male,Jaipur,Rajasthan,2026-01-09,Premium,Referral
C01535,Customer 01535,56,Male,Mumbai,Maharashtra,2024-03-25,Occasional,Paid
C01536,Customer 01536,61,Male,Jaipur,Rajasthan,2025-11-15,Premium,Social
C01537,Customer 01537,35,Female,Indore,Madhya Pradesh,2024-09-01,Occasional,Social
C01538,Customer 01538,20,Male,Lucknow,Uttar Pradesh,2026-05-21,Regular,Social
C01539,Customer 01539,24,Male,Kochi,Kerala,2025-11-15,Regular,Referral
C01540,Customer 01540,60,Male,Jaipur,Rajasthan,2024-11-30,Occasional,Paid
C01541,Customer 01541,35,Male,Kochi,Kerala,2024-07-30,Premium,Referral
C01542,Customer 01542,61,Other,Kochi,Kerala,2025-08-18,Regular,Social
C01543,Customer 01543,55,Female,Pune,Maharashtra,2025-11-15,Occasional,Organic
C01544,Customer 01544,54,Male,bangalore,Karnataka,2024-07-01,Occasional,Paid
C01545,Customer 01545,50,Male,Pune,Maharashtra,2024-05-12,Regular,Organic
C01546,Customer 01546,61,Male,Kochi,Kerala,2026-06-10,Regular,Paid
C01547,Customer 01547,48,Male,Chennai,Tamil Nadu,2026-03-10,Occasional,Paid
C01548,Customer 01548,28,Male,Hyderabad,Telangana,2026-02-12,Occasional,Paid
C01549,Customer 01549,21,Female,Kochi,Kerala,2024-12-15,Occasional,Paid
C01550,Customer 01550,35,Male,Pune,Maharashtra,2024-10-08,Regular,Social
C01551,Customer 01551,21,Male,Chennai,Tamil Nadu,2024-10-19,Occasional,Paid
C01552,Customer 01552,51,,Pune,Maharashtra,2024-09-25,Regular,Social
C01553,Customer 01553,46,Female,Jaipur,Rajasthan,2026-05-10,Premium,Paid
C01554,Customer 01554,41,Female,Delhi,Delhi,2024-07-15,Regular,Paid
C01555,Customer 01555,39,Female,Ahmedabad,Gujarat,2025-06-20,Premium,Paid
C01556,Customer 01556,19,Female,Mumbai,Maharashtra,2025-10-14,Premium,Organic
C01557,Customer 01557,61,Female,Lucknow,Uttar Pradesh,2026-01-04,Regular,Paid
C01558,Customer 01558,23,Male,Pune,Maharashtra,2024-01-20,Premium,Referral
C01559,Customer 01559,59,Female,Mumbai,Maharashtra,2026-01-28,Regular,Referral
C01560,Customer 01560,42,Male,Kolkata,West Bengal,2026-04-19,Premium,Referral
C01561,Customer 01561,38,Male,Pune,Maharashtra,2025-12-13,Regular,Paid
C01562,Customer 01562,33,Female,Delhi,Delhi,2025-02-08,Premium,Paid
C01563,Customer 01563,48,Male,Mumbai,Maharashtra,2024-04-24,Premium,Referral
C01564,Customer 01564,31,Female,Lucknow,Uttar Pradesh,2026-06-13,Regular,Organic
C01565,Customer 01565,56,Male,Kochi,Kerala,2025-12-01,Regular,Organic
C01566,Customer 01566,45,Female,Pune,Maharashtra,2024-01-26,Occasional,Organic
C01567,Customer 01567,49,Female,Bangalore,Karnataka,2025-07-19,Occasional,Organic
C01568,Customer 01568,45,Other,Ahmedabad,Gujarat,2025-11-12,Occasional,Organic
C01569,Customer 01569,26,Female,Delhi,Delhi,2025-01-29,Regular,Organic
C01570,Customer 01570,62,Female,Indore,Madhya Pradesh,2025-01-15,Regular,Organic
C01571,Customer 01571,39,Female,Bengaluru,Madhya Pradesh,2025-06-06,Premium,Referral
C01572,Customer 01572,49,Male,Mumbai,Maharashtra,2025-06-22,Occasional,Organic
C01573,Customer 01573,22,Male,Delhi,Delhi,2026-05-11,Premium,Paid
C01574,Customer 01574,40,Female,Chennai,Tamil Nadu,2024-03-23,Regular,Social
C01575,Customer 01575,22,,Lucknow,Uttar Pradesh,2026-03-12,Regular,Referral
C01576,Customer 01576,59,Female,Ahmedabad,Gujarat,2025-07-03,Regular,Paid
C01577,Customer 01577,49,Female,Kochi,Kerala,2025-03-20,Occasional,Social
C01578,Customer 01578,27,Female,Pune,Maharashtra,2024-03-27,Occasional,Paid
C01579,Customer 01579,56,Male,Pune,Maharashtra,2026-04-12,Occasional,Organic
C01580,Customer 01580,32,Male,Indore,Madhya Pradesh,2025-01-21,Regular,Social
C01581,Customer 01581,24,Male,Pune,Maharashtra,2025-10-29,Occasional,Social
C01582,Customer 01582,46,Male,Ahmedabad,Gujarat,2025-02-01,Regular,Paid
C01583,Customer 01583,64,Female,Bangalore,Karnataka,2026-03-30,Occasional,Referral
C01584,Customer 01584,20,Other,Kolkata,West Bengal,2024-10-12,Regular,Referral
C01585,Customer 01585,36,Female,Hyderabad,Telangana,2025-11-28,Regular,Organic
C01586,Customer 01586,27,Male,Jaipur,Rajasthan,2025-11-24,Regular,Organic
C01587,Customer 01587,45,Male,Mumbai,Maharashtra,2025-01-03,Regular,Paid
C01588,Customer 01588,46,Male,Bangalore,Karnataka,2025-10-16,Occasional,Social
C01589,Customer 01589,32,Female,Kochi,Kerala,2025-02-25,Occasional,Organic
C01590,Customer 01590,52,Male,Indore,Madhya Pradesh,2025-12-18,Regular,Referral
C01591,Customer 01591,23,Male,Mumbai,Maharashtra,2025-10-15,Regular,Organic
C01592,Customer 01592,29,Male,Pune,Maharashtra,2025-11-27,Regular,Paid
C01593,Customer 01593,64,Male,Delhi,Delhi,2025-03-18,Occasional,Referral
C01594,Customer 01594,55,Female,Kochi,Kerala,2026-01-22,Regular,Referral
C01595,Customer 01595,30,Male,Mumbai,Maharashtra,2025-06-03,Premium,Organic
C01596,Customer 01596,46,Male,Lucknow,Uttar Pradesh,2025-08-06,Regular,Paid
C01597,Customer 01597,36,Male,Pune,Maharashtra,2024-10-14,Premium,Referral
C01598,Customer 01598,20,Male,Mumbai,Maharashtra,2024-04-04,Occasional,Organic
C01599,Customer 01599,25,Female,Delhi,Delhi,2025-10-30,Regular,Organic
C01600,Customer 01600,25,Female,Lucknow,Uttar Pradesh,2024-02-10,Regular,Referral
C01601,Customer 01601,37,Male,Pune,Maharashtra,2024-11-26,Occasional,Paid
C01602,Customer 01602,64,Female,Kolkata,West Bengal,2026-03-23,Premium,Organic
C01603,Customer 01603,21,Male,Bangalore,Karnataka,2026-02-19,Premium,Paid
C01604,Customer 01604,38,Female,Chennai,Tamil Nadu,2024-06-03,Regular,Social
C01605,Customer 01605,20,,Indore,Madhya Pradesh,2025-05-18,Regular,Organic
C01606,Customer 01606,62,Male,Jaipur,Rajasthan,2024-10-01,Regular,Referral
C01607,Customer 01607,25,Female,Ahmedabad,Gujarat,2025-10-27,Occasional,Organic
C01608,Customer 01608,40,Female,Indore,Madhya Pradesh,2025-07-18,Occasional,Organic
C01609,Customer 01609,33,Female,Jaipur,Rajasthan,2024-06-27,Occasional,Organic
C01610,Customer 01610,30,Male,Kochi,Kerala,2026-01-21,Occasional,Paid
C01611,Customer 01611,20,Male,Jaipur,Rajasthan,2024-05-16,Regular,Social
C01612,Customer 01612,65,Other,Pune,Maharashtra,2026-02-05,Regular,Organic
C01613,Customer 01613,26,Male,Kolkata,West Bengal,2026-01-05,Regular,Referral
C01614,Customer 01614,31,Male,Chennai,Tamil Nadu,2024-06-28,Occasional,Paid
C01615,Customer 01615,30,Male,Bangalore,Karnataka,2024-06-30,Regular,Organic
C01616,Customer 01616,24,Male,Bangalore,Karnataka,2024-09-15,Regular,Paid
C01617,Customer 01617,32,Male,Delhi,Delhi,2024-08-30,Regular,Referral
C01618,Customer 01618,24,Female,Ahmedabad,Gujarat,2024-04-05,Regular,Social
C01619,Customer 01619,55,Male,Mumbai,Maharashtra,2024-07-15,Regular,Social
C01620,Customer 01620,51,Female,Kolkata,West Bengal,2025-06-09,Occasional,Paid
C01621,Customer 01621,58,Male,Mumbai,Maharashtra,2025-09-23,Regular,Referral
C01622,Customer 01622,39,Male,Chennai,Tamil Nadu,2025-01-21,Occasional,Organic
C01623,Customer 01623,41,Female,Jaipur,Rajasthan,2025-02-11,Regular,Referral
C01624,Customer 01624,54,Female,Bangalore,Karnataka,2024-09-25,Occasional,Social
C01625,Customer 01625,61,Female,Chennai,Tamil Nadu,2024-06-19,Occasional,Organic
C01626,Customer 01626,18,Female,Jaipur,Rajasthan,2025-08-06,Occasional,Paid
C01627,Customer 01627,27,Male,Bangalore,Karnataka,2025-11-21,Premium,Referral
C01628,Customer 01628,60,Female,Jaipur,Rajasthan,2024-06-18,Regular,Referral
C01629,Customer 01629,33,Female,Ahmedabad,Gujarat,2024-06-07,Regular,Organic
C01630,Customer 01630,63,Male,Kolkata,West Bengal,2025-05-23,Regular,Social
C01631,Customer 01631,25,Female,Indore,Madhya Pradesh,2025-03-22,Regular,Referral
C01632,Customer 01632,42,Female,Lucknow,Uttar Pradesh,2025-10-27,Occasional,Organic
C01633,Customer 01633,29,Male,Kochi,Kerala,2024-03-22,Premium,Organic
C01634,Customer 01634,42,Male,Chennai,Tamil Nadu,2024-02-26,Regular,Referral
C01635,Customer 01635,34,Male,Chennai,Tamil Nadu,2025-06-02,Regular,Organic
C01636,Customer 01636,43,Female,Lucknow,Uttar Pradesh,2024-04-21,Occasional,Organic
C01637,Customer 01637,63,Male,Indore,Madhya Pradesh,2024-02-17,Occasional,Paid
C01638,Customer 01638,65,Male,Hyderabad,Telangana,2025-08-14,Regular,Referral
C01639,Customer 01639,31,Male,Pune,Maharashtra,2026-06-05,Premium,Referral
C01640,Customer 01640,58,Female,Ahmedabad,Gujarat,2025-01-10,Occasional,Paid
C01641,Customer 01641,53,Female,Ahmedabad,Gujarat,2026-04-07,Regular,Referral
C01642,Customer 01642,40,Female,Lucknow,Uttar Pradesh,2024-02-02,Regular,Social
C01643,Customer 01643,60,Male,Mumbai,Maharashtra,2025-05-18,Occasional,Organic
C01644,Customer 01644,23,Female,Jaipur,Rajasthan,2025-09-18,Occasional,Referral
C01645,Customer 01645,64,Female,Pune,Maharashtra,2026-06-14,Regular,Social
C01646,Customer 01646,22,Female,Kolkata,West Bengal,2024-01-03,Regular,Referral
C01647,Customer 01647,60,Male,Kolkata,West Bengal,2025-04-30,Regular,Referral
C01648,Customer 01648,42,Male,Lucknow,Uttar Pradesh,2025-05-30,Regular,Organic
C01649,Customer 01649,35,Female,Ahmedabad,Gujarat,2026-05-17,Regular,Paid
C01650,Customer 01650,30,Male,Kolkata,West Bengal,2026-02-10,Regular,Paid
C01651,Customer 01651,60,Female,Hyderabad,Telangana,2024-02-11,Premium,Referral
C01652,Customer 01652,31,Female,Chennai,Tamil Nadu,2024-01-09,Regular,Social
C01653,Customer 01653,45,Female,Delhi,Delhi,2026-03-29,Regular,Organic
C01654,Customer 01654,35,Female,Kochi,Kerala,2025-10-18,Regular,Organic
C01655,Customer 01655,45,Female,Lucknow,Uttar Pradesh,2025-08-31,Regular,Organic
C01656,Customer 01656,44,Male,Mumbai,Maharashtra,2026-02-26,Regular,Referral
C01657,Customer 01657,49,Male,Jaipur,Rajasthan,2024-05-21,Regular,Organic
C01658,Customer 01658,64,Male,Kochi,Kerala,2026-02-28,Regular,Referral
C01659,Customer 01659,26,Female,Jaipur,Rajasthan,2025-03-11,Occasional,Paid
C01660,Customer 01660,57,Male,Bangalore,Karnataka,2024-01-27,Regular,Paid
C01661,Customer 01661,49,Male,Kochi,Kerala,2024-02-12,Occasional,Organic
C01662,Customer 01662,37,Female,Delhi,Delhi,2024-05-10,Regular,Social
C01663,Customer 01663,45,Female,Ahmedabad,Gujarat,2024-08-03,Regular,Referral
C01664,Customer 01664,50,Other,Hyderabad,Telangana,2025-08-28,Premium,Social
C01665,Customer 01665,21,Female,Chennai,Tamil Nadu,2025-06-03,Regular,Paid
C01666,Customer 01666,63,Female,Chennai,Tamil Nadu,2025-08-20,Occasional,Organic
C01667,Customer 01667,51,Female,Hyderabad,Telangana,2024-12-10,Occasional,Organic
C01668,Customer 01668,65,Other,Pune,Maharashtra,2025-05-22,Occasional,Social
C01669,Customer 01669,20,Female,Bangalore,Karnataka,2025-10-11,Regular,Referral
C01670,Customer 01670,43,Female,Jaipur,Rajasthan,2026-05-30,Regular,Organic
C01671,Customer 01671,25,Female,Delhi,Delhi,2025-02-16,Regular,Referral
C01672,Customer 01672,23,Female,Kolkata,West Bengal,2024-09-02,Regular,Paid
C01673,Customer 01673,33,Male,Kochi,Kerala,2025-03-24,Premium,Paid
C01674,Customer 01674,41,Male,Bangalore,Karnataka,2024-01-21,Occasional,Organic
C01675,Customer 01675,65,Male,Lucknow,Uttar Pradesh,2025-02-11,Occasional,Social
C01676,Customer 01676,56,Male,Kochi,Kerala,2025-04-01,Regular,Organic
C01677,Customer 01677,47,Male,Delhi,Delhi,2025-03-19,Regular,Organic
C01678,Customer 01678,62,Male,Mumbai,Maharashtra,2024-09-21,Premium,Paid
C01679,Customer 01679,30,Male,Mumbai,Maharashtra,2025-10-21,Regular,Organic
C01680,Customer 01680,22,Female,Bangalore,Karnataka,2024-07-02,Regular,Paid
C01681,Customer 01681,42,Female,Ahmedabad,Gujarat,2024-08-14,Occasional,Organic
C01682,Customer 01682,37,Male,Delhi,Delhi,2026-03-14,Regular,Paid
C01683,Customer 01683,35,Female,Delhi,Delhi,2025-07-01,Regular,Social
C01684,Customer 01684,64,Female,Hyderabad,Telangana,2024-09-02,Regular,Paid
C01685,Customer 01685,35,Female,Ahmedabad,Gujarat,2024-03-13,Premium,Paid
C01686,Customer 01686,19,Female,Jaipur,Rajasthan,2024-05-29,Occasional,Paid
C01687,Customer 01687,27,Male,Bengaluru,Rajasthan,2025-05-27,Regular,Paid
C01688,Customer 01688,62,Male,Kolkata,West Bengal,2024-03-09,Occasional,Social
C01689,Customer 01689,64,Male,Chennai,Tamil Nadu,2026-03-15,Regular,Organic
C01690,Customer 01690,29,Male,Mumbai,Maharashtra,2024-08-17,Occasional,Social
C01691,Customer 01691,64,Female,Lucknow,Uttar Pradesh,2025-12-23,Premium,Referral
C01692,Customer 01692,30,Male,Jaipur,Rajasthan,2024-03-12,Regular,Referral
C01693,Customer 01693,64,Male,Ahmedabad,Gujarat,2026-05-24,Occasional,Organic
