Order_ID,Customer_ID,Order_Date,Payment_Method,Shipping_City,Order_Status,Discount_Percentage
O02503,C02276,2025-10-04,Net Banking,Pune,Delivered,5.0
O02504,C03841,2025-05-01,UPI,Bangalore,Delivered,0.0
O02505,C03312,2025-09-02,UPI,Jaipur,Delivered,20.0
O02506,C02883,2025-12-24,Card,Ahmedabad,Delivered,10.0
O02507,C03744,2025-03-31,Net Banking,Lucknow,Delivered,10.0
O02508,C02520,2025-05-20,UPI,Kolkata,Delivered,0.0
O02509,C04614,2025-04-22,Card,Bangalore,Delivered,0.0
O02510,C04401,2025-08-28,COD,Indore,Delivered,15.0
O02511,C00655,2025-09-29,COD,Kolkata,Cancelled,10.0
O02512,C01978,2025-05-23,Card,Bangalore,Delivered,5.0
O02513,C00181,2025-07-26,Net Banking,Hyderabad,Delivered,10.0
O02514,C04126,2025-04-29,UPI,Ahmedabad,Returned,25.0
O02515,C03020,2025-03-25,UPI,Lucknow,Delivered,0.0
O02516,C00765,2025-09-08,UPI,Chennai,Cancelled,25.0
O02517,C04136,2025-10-05,UPI,Jaipur,Delivered,15.0
O02518,C02367,2025-06-12,UPI,Kochi,Delivered,0.0
O02519,C03299,2025-05-22,UPI,Mumbai,Delivered,15.0
O02520,C02780,2025-12-16,COD,Indore,Delivered,15.0
O02521,C04988,2025-01-31,Card,Mumbai,Delivered,10.0
O02522,C02372,2025-11-22,Card,Kolkata,Delivered,15.0
O02523,C03391,2025-04-01,UPI,Hyderabad,Delivered,0.0
O02524,C01783,2025-05-08,UPI,Hyderabad,Delivered,15.0
O02525,C04781,2025-09-24,UPI,Hyderabad,Delivered,10.0
O02526,C01065,2025-02-05,UPI,Hyderabad,Cancelled,5.0
O02527,C02457,2025-12-02,UPI,Bangalore,Delivered,15.0
O02528,C01347,2025-10-07,UPI,Bangalore,Delivered,15.0
O02529,C02228,2025-08-01,Card,Indore,Cancelled,5.0
O02530,C01183,2025-08-21,UPI,Delhi,Delivered,0.0
O02531,C04133,2025-08-16,UPI,Mumbai,Delivered,5.0
O02532,C02454,2025-10-25,UPI,Pune,Delivered,5.0
O02533,C00539,2025-08-25,COD,Hyderabad,Delivered,20.0
O02534,C02424,2025-01-21,UPI,Chennai,Delivered,10.0
O02535,C02304,2025-04-06,UPI,Ahmedabad,Delivered,15.0
O02536,C00249,2025-02-20,UPI,Mumbai,Delivered,10.0
O02537,C04789,2025-12-03,COD,Lucknow,Delivered,0.0
O02538,C01041,2025-11-07,Card,Indore,Delivered,15.0
O02539,C01392,2025-03-03,UPI,Pune,Delivered,20.0
O02540,C02173,2025-12-09,Card,Kochi,Delivered,10.0
O02541,C01336,2025-06-02,Card,Kolkata,Delivered,15.0
O02542,C02260,2025-08-12,UPI,Lucknow,Delivered,15.0
O02543,C00500,2025-05-22,UPI,Indore,Delivered,10.0
O02544,C00811,2025-02-10,Net Banking,Delhi,Delivered,5.0
O02545,C04985,2025-06-15,Card,Bangalore,Cancelled,20.0
O02546,C03714,2025-07-09,Card,Kochi,Delivered,20.0
O02547,C03705,2025-10-24,UPI,Mumbai,Delivered,20.0
O02548,C01211,2025-02-14,COD,Pune,Delivered,20.0
O02549,C03746,2025-07-27,UPI,Delhi,Delivered,0.0
O02550,C01987,2025-04-06,UPI,Lucknow,Delivered,10.0
O02551,C01492,2025-10-02,Card,Chennai,Delivered,5.0
O02552,C04271,2025-10-20,Card,Lucknow,Cancelled,0.0
O02553,C03049,2025-08-23,Net Banking,Delhi,Delivered,15.0
O02554,C04920,2025-12-07,UPI,Pune,Delivered,10.0
O02555,C02935,2025-07-26,Card,Indore,Delivered,0.0
O02556,C04365,2025-01-26,UPI,Kolkata,Cancelled,10.0
O02557,C01818,2025-12-16,Card,Ahmedabad,Delivered,30.0
O02558,C04320,2025-12-26,UPI,Kochi,Delivered,5.0
O02559,C01276,2025-07-26,Card,Ahmedabad,Cancelled,5.0
O02560,C03023,2025-05-21,UPI,Kolkata,Delivered,10.0
O02561,C02878,2025-12-13,Card,Indore,Delivered,5.0
O02562,C04015,2025-03-28,Card,Mumbai,Delivered,25.0
O02563,C04088,2025-04-08,UPI,Pune,Delivered,10.0
O02564,C01148,2025-01-23,Card,Bangalore,Delivered,5.0
O02565,C00238,2025-09-07,UPI,Indore,Delivered,10.0
O02566,C02123,2025-12-30,COD,Jaipur,Delivered,5.0
O02567,C04596,2025-09-07,Card,Chennai,Delivered,0.0
O02568,C01546,2025-05-28,COD,Kochi,Delivered,5.0
O02569,C03984,2025-02-23,UPI,Kolkata,Delivered,10.0
O02570,C04364,2025-11-11,UPI,Kolkata,Delivered,0.0
O02571,C00987,2025-02-08,UPI,Lucknow,Delivered,0.0
O02572,C01624,2025-11-30,UPI,Indore,Delivered,10.0
O02573,C03122,2025-08-06,UPI,Indore,Delivered,10.0
O02574,C03727,2025-12-13,UPI,Jaipur,Delivered,5.0
O02575,C03902,2025-08-25,COD,Bangalore,Delivered,15.0
O02576,C00723,2025-11-21,Card,Kolkata,Delivered,0.0
O02577,C01096,2025-11-20,Card,Hyderabad,Delivered,5.0
O02578,C03828,2025-12-09,COD,Ahmedabad,Delivered,0.0
O02579,C04286,2025-10-04,UPI,Mumbai,Delivered,15.0
O02580,C00996,2025-08-13,COD,Ahmedabad,Delivered,10.0
O02581,C04662,2025-05-24,Card,Jaipur,Delivered,5.0
O02582,C00993,2025-10-15,UPI,Ahmedabad,Delivered,10.0
O02583,C02784,2025-07-30,COD,Chennai,Delivered,15.0
O02584,C00156,2025-06-03,Card,Indore,Delivered,0.0
O02585,C01896,2025-09-16,Card,Lucknow,Returned,15.0
O02586,C01777,2025-08-15,COD,Bangalore,Delivered,5.0
O02587,C04769,2025-03-23,COD,Hyderabad,Delivered,0.0
O02588,C02117,2025-03-29,COD,Bangalore,Delivered,20.0
O02589,C02421,2025-11-05,Card,Lucknow,Delivered,10.0
O02590,C00055,2025-01-04,COD,Kolkata,Delivered,10.0
O02591,C00085,2025-06-22,UPI,Jaipur,Cancelled,20.0
O02592,C02889,2025-02-01,COD,Indore,Delivered,5.0
O02593,C04688,2025-08-22,UPI,Chennai,Delivered,0.0
O02594,C02780,2025-08-14,Card,Pune,Returned,25.0
O02595,C02670,2025-12-05,COD,Jaipur,Delivered,5.0
O02596,C03837,2025-07-25,COD,Kolkata,Delivered,10.0
O02597,C01009,2025-04-12,Net Banking,Chennai,Delivered,25.0
O02598,C02365,2025-02-27,UPI,Hyderabad,Delivered,5.0
O02599,C03687,2025-09-26,UPI,Bangalore,Cancelled,
O02600,C04348,2025-05-30,COD,Kochi,Delivered,10.0
O02601,C02200,2025-09-09,Card,Indore,Delivered,25.0
O02602,C01360,2025-02-13,COD,Chennai,Delivered,0.0
O02603,C00910,2025-01-30,COD,Kochi,Delivered,10.0
O02604,C03440,2025-01-12,COD,Kolkata,Delivered,25.0
O02605,C02914,2025-01-14,Card,Bangalore,Delivered,0.0
O02606,C04696,2025-10-19,COD,Kolkata,Delivered,5.0
O02607,C01007,2025-02-14,UPI,Chennai,Delivered,5.0
O02608,C03053,2025-07-19,Net Banking,Jaipur,Delivered,25.0
O02609,C01144,2025-01-24,UPI,Bangalore,Delivered,5.0
O02610,C04399,2025-09-08,UPI,Hyderabad,Delivered,0.0
O02611,C03221,2025-04-29,Card,Ahmedabad,Delivered,15.0
O02612,C01225,2025-03-19,Card,Jaipur,Delivered,10.0
O02613,C03879,2025-08-30,Card,Lucknow,Delivered,10.0
O02614,C04496,2025-07-22,UPI,Chennai,Delivered,10.0
O02615,C00068,2025-08-25,COD,Mumbai,Delivered,10.0
O02616,C04250,2025-10-21,COD,Bangalore,Cancelled,10.0
O02617,C01015,2025-12-14,Card,Chennai,Delivered,25.0
O02618,C00182,2025-03-28,UPI,Lucknow,Delivered,0.0
O02619,C04621,2025-07-29,Card,Delhi,Cancelled,25.0
O02620,C04116,2025-10-03,COD,Hyderabad,Delivered,5.0
O02621,C04947,2025-04-07,COD,Jaipur,Returned,5.0
O02622,C02946,2025-01-02,UPI,Lucknow,Delivered,10.0
O02623,C02058,2025-08-17,UPI,Bangalore,Delivered,20.0
O02624,C02748,2025-08-31,UPI,Kolkata,Delivered,5.0
O02625,C01881,2025-09-15,Card,Kolkata,Delivered,0.0
O02626,C03603,2025-02-11,Card,Indore,Delivered,10.0
O02627,C00655,2025-08-01,Card,Pune,Delivered,30.0
O02628,C03687,2025-10-23,Card,Mumbai,Delivered,5.0
O02629,C02289,2025-01-03,UPI,Ahmedabad,Delivered,0.0
O02630,C02200,2025-01-16,UPI,Hyderabad,Delivered,10.0
O02631,C02832,2025-10-06,UPI,Kolkata,Delivered,5.0
O02632,C03409,2025-04-12,UPI,Delhi,Cancelled,0.0
O02633,C02236,2025-03-18,COD,Kochi,Delivered,20.0
O02634,C02512,2025-07-21,UPI,Indore,Delivered,10.0
O02635,C00722,2025-02-24,Card,Pune,Delivered,0.0
O02636,C03249,2025-07-28,UPI,Jaipur,Delivered,25.0
O02637,C01201,2025-11-25,Card,Lucknow,Returned,10.0
O02638,C04977,2025-12-20,Card,Mumbai,Delivered,15.0
O02639,C02463,2025-03-22,UPI,Ahmedabad,Delivered,10.0
O02640,C04674,2025-09-01,Card,Mumbai,Delivered,25.0
O02641,C00310,2025-08-23,UPI,Lucknow,Delivered,20.0
O02642,C01026,2025-04-24,Card,Indore,Delivered,0.0
O02643,C04413,2025-03-08,Card,Hyderabad,Delivered,0.0
O02644,C01533,2025-10-24,Card,Ahmedabad,Delivered,10.0
O02645,C03644,2025-02-09,COD,Bangalore,Delivered,5.0
O02646,C00368,2025-08-09,UPI,Pune,Delivered,10.0
O02647,C04651,2025-04-13,UPI,Jaipur,Delivered,5.0
O02648,C02653,2025-10-22,UPI,Hyderabad,Delivered,20.0
O02649,C01250,2025-02-22,UPI,Hyderabad,Delivered,0.0
O02650,C02984,2025-10-23,Card,Jaipur,Cancelled,0.0
O02651,C04576,2025-02-21,Card,Mumbai,Delivered,5.0
O02652,C03029,2025-02-06,COD,Kolkata,Delivered,0.0
O02653,C03135,2025-03-08,COD,Lucknow,Delivered,10.0
O02654,C04096,2025-06-11,Card,Ahmedabad,Delivered,10.0
O02655,C00940,2025-07-25,Card,Chennai,Delivered,15.0
O02656,C04110,2025-12-07,UPI,Jaipur,Cancelled,0.0
O02657,C04238,2025-11-18,Card,Delhi,Delivered,15.0
O02658,C04024,2025-02-21,UPI,Hyderabad,Delivered,5.0
O02659,C03692,2025-07-28,Card,Hyderabad,Delivered,15.0
O02660,C00590,2025-01-02,COD,Delhi,Delivered,5.0
O02661,C01783,2025-05-09,Card,Hyderabad,Delivered,20.0
O02662,C04569,2025-06-27,UPI,Bangalore,Cancelled,20.0
O02663,C01208,2025-06-13,Net Banking,Chennai,Delivered,5.0
O02664,C04413,2025-12-19,UPI,Mumbai,Delivered,20.0
O02665,C04541,2025-01-22,COD,Ahmedabad,Delivered,5.0
O02666,C02344,2025-08-15,COD,Pune,Delivered,20.0
O02667,C00847,2025-03-23,Card,Pune,Cancelled,5.0
O02668,C02425,2025-06-13,UPI,Kochi,Delivered,5.0
O02669,C04681,2025-01-03,Net Banking,Kolkata,Delivered,20.0
O02670,C00799,2025-06-21,Card,Mumbai,Delivered,0.0
O02671,C00471,2025-04-28,UPI,Delhi,Delivered,15.0
O02672,C03910,2025-05-24,Card,Kochi,Delivered,15.0
O02673,C04828,2025-09-09,Card,Kolkata,Returned,25.0
O02674,C02095,2025-09-23,UPI,Delhi,Delivered,25.0
O02675,C02995,2025-06-19,UPI,Delhi,Delivered,10.0
O02676,C03130,2025-08-01,UPI,Bangalore,Delivered,15.0
O02677,C01314,2025-10-08,UPI,Bangalore,Delivered,0.0
O02678,C02879,2025-08-15,UPI,Ahmedabad,Delivered,5.0
O02679,C03516,2025-09-19,UPI,Ahmedabad,Delivered,10.0
O02680,C01048,2025-09-12,UPI,Bangalore,Delivered,5.0
O02681,C01088,2025-01-08,UPI,Kolkata,Delivered,5.0
O02682,C03682,2025-02-10,Net Banking,Mumbai,Delivered,0.0
O02683,C00283,2025-09-14,Card,Bangalore,Returned,0.0
O02684,C03649,2025-05-11,Card,Mumbai,Delivered,15.0
O02685,C01399,2025-02-21,Card,Bangalore,Delivered,0.0
O02686,C02734,2025-04-12,UPI,Chennai,Delivered,20.0
O02687,C04068,2025-08-07,COD,Kochi,Delivered,0.0
O02688,C02358,2025-09-01,Card,Indore,Delivered,0.0
O02689,C02936,2025-11-29,Card,Hyderabad,Delivered,5.0
O02690,C03819,2025-10-30,Net Banking,Indore,Delivered,15.0
O02691,C03239,2025-12-05,COD,Ahmedabad,Delivered,15.0
O02692,C01773,2025-10-02,UPI,Kochi,Delivered,5.0
O02693,C04078,2025-03-11,Net Banking,Ahmedabad,Delivered,5.0
O02694,C04103,2025-02-16,COD,Kolkata,Delivered,20.0
O02695,C00788,2025-04-27,Net Banking,Delhi,Delivered,10.0
O02696,C03225,2025-03-19,UPI,Indore,Delivered,10.0
O02697,C00043,2025-01-05,Net Banking,Chennai,Delivered,10.0
O02698,C04297,2025-09-11,Card,Ahmedabad,Delivered,10.0
O02699,C02943,2025-11-16,Card,Chennai,Delivered,10.0
O02700,C04644,2025-04-17,UPI,Kochi,Delivered,15.0
O02701,C04322,2025-09-01,UPI,Pune,Returned,25.0
O02702,C03906,2025-06-22,UPI,Kolkata,Delivered,10.0
O02703,C04729,2025-02-05,Card,Mumbai,Delivered,5.0
O02704,C03411,2025-06-22,UPI,Jaipur,Delivered,25.0
O02705,C01359,2025-06-29,UPI,Lucknow,Delivered,15.0
O02706,C01205,2025-09-24,Net Banking,Kochi,Delivered,15.0
O02707,C03605,2025-09-12,COD,Mumbai,Cancelled,10.0
O02708,C02994,2025-11-16,Card,Mumbai,Delivered,15.0
O02709,C02242,2025-11-17,COD,Ahmedabad,Delivered,15.0
O02710,C00538,2025-03-14,Card,Kochi,Cancelled,15.0
O02711,C04012,2025-02-26,UPI,Hyderabad,Delivered,25.0
O02712,C03869,2025-03-07,Card,Chennai,Delivered,10.0
O02713,C04577,2025-05-12,Card,Delhi,Cancelled,5.0
O02714,C04526,2025-09-17,UPI,Pune,Delivered,5.0
O02715,C03584,2025-05-04,UPI,Ahmedabad,Delivered,15.0
O02716,C01351,2025-04-02,UPI,Jaipur,Delivered,10.0
O02717,C00945,2025-10-01,Card,Lucknow,Delivered,20.0
O02718,C03857,2025-05-21,UPI,Mumbai,Delivered,5.0
O02719,C01824,2025-08-20,COD,Ahmedabad,Delivered,15.0
O02720,C02626,2025-03-11,UPI,Chennai,Delivered,5.0
O02721,C03899,2025-06-24,Card,Bangalore,Delivered,15.0
O02722,C03488,2025-12-25,Net Banking,Kochi,Delivered,10.0
O02723,C04207,2025-03-27,COD,Pune,Delivered,30.0
O02724,C04308,2025-09-10,COD,Pune,Delivered,15.0
O02725,C00851,2025-01-30,UPI,Kochi,Delivered,15.0
O02726,C02926,2025-06-04,COD,Indore,Delivered,0.0
O02727,C00996,2025-07-19,Card,Delhi,Delivered,15.0
O02728,C04762,2025-12-29,COD,Lucknow,Delivered,10.0
O02729,C00350,2025-06-05,COD,Delhi,Delivered,5.0
O02730,C01538,2025-09-02,UPI,Kolkata,Delivered,15.0
O02731,C02978,2025-01-20,Card,Chennai,Delivered,5.0
O02732,C02729,2025-07-22,UPI,Chennai,Delivered,5.0
O02733,C04347,2025-11-30,UPI,Chennai,Delivered,5.0
O02734,C02367,2025-06-01,Card,Hyderabad,Delivered,10.0
O02735,C02237,2025-03-18,Card,Bangalore,Delivered,5.0
O02736,C03876,2025-11-24,Card,Pune,Delivered,10.0
O02737,C03095,2025-06-21,COD,Indore,Delivered,5.0
O02738,C03602,2025-11-25,Card,Kolkata,Delivered,5.0
O02739,C04175,2025-09-07,Net Banking,Chennai,Delivered,5.0
O02740,C04642,2025-07-05,COD,Ahmedabad,Delivered,5.0
O02741,C00924,2025-12-28,Net Banking,Ahmedabad,Delivered,5.0
O02742,C00619,2025-05-08,COD,Indore,Delivered,5.0
O02743,C04401,2025-12-29,Card,Chennai,Delivered,0.0
O02744,C03263,2025-01-11,Card,Lucknow,Delivered,10.0
O02745,C03304,2025-12-02,COD,Delhi,Delivered,5.0
O02746,C02602,2025-08-30,Card,Kochi,Delivered,25.0
O02747,C01048,2025-06-30,Card,Ahmedabad,Delivered,10.0
O02748,C01699,2025-09-22,COD,Mumbai,Delivered,10.0
O02749,C02231,2025-07-14,COD,Indore,Delivered,5.0
O02750,C01869,2025-09-03,UPI,Jaipur,Delivered,10.0
O02751,C02655,2025-04-10,Card,Hyderabad,Delivered,5.0
O02752,C00083,2025-02-21,Card,Kochi,Delivered,20.0
O02753,C00093,2025-03-16,UPI,Kolkata,Delivered,5.0
O02754,C03157,2025-05-13,Net Banking,Kolkata,Delivered,5.0
O02755,C03049,2025-09-13,COD,Delhi,Cancelled,15.0
O02756,C01468,2025-07-28,UPI,Lucknow,Delivered,20.0
O02757,C02025,2025-05-23,UPI,Chennai,Delivered,15.0
O02758,C04870,2025-03-09,Card,Hyderabad,Delivered,0.0
O02759,C03818,2025-02-23,UPI,Kochi,Delivered,20.0
O02760,C02699,2025-09-24,Card,Delhi,Delivered,15.0
O02761,C00792,2025-08-30,UPI,Jaipur,Cancelled,5.0
O02762,C00476,2025-02-16,COD,Ahmedabad,Delivered,0.0
O02763,C00504,2025-04-25,COD,Indore,Delivered,15.0
O02764,C00231,2025-07-15,UPI,Hyderabad,Delivered,5.0
O02765,C01587,2025-10-21,COD,Chennai,Delivered,10.0
O02766,C01775,2025-05-10,COD,Lucknow,Cancelled,0.0
O02767,C03091,2025-02-14,Card,Delhi,Cancelled,10.0
O02768,C02257,2025-06-04,UPI,Delhi,Delivered,0.0
O02769,C03971,2025-11-13,COD,Ahmedabad,Delivered,10.0
O02770,C04227,2025-03-23,UPI,Hyderabad,Delivered,20.0
O02771,C04839,2025-09-24,Card,Kochi,Delivered,10.0
O02772,C00384,2025-06-06,UPI,Lucknow,Delivered,20.0
O02773,C03164,2025-01-25,Card,Hyderabad,Delivered,10.0
O02774,C02410,2025-11-30,UPI,Kolkata,Delivered,15.0
O02775,C00761,2025-07-01,Card,Delhi,Delivered,5.0
O02776,C03953,2025-06-23,UPI,Hyderabad,Delivered,5.0
O02777,C00943,2025-10-24,Card,Bangalore,Returned,5.0
O02778,C02696,2025-02-10,COD,Lucknow,Delivered,0.0
O02779,C01297,2025-12-23,UPI,Chennai,Delivered,5.0
O02780,C02403,2025-10-15,COD,Pune,Delivered,5.0
O02781,C02148,2025-02-18,UPI,Bangalore,Cancelled,5.0
O02782,C01640,2025-09-19,Card,Kochi,Delivered,10.0
O02783,C04397,2025-09-01,Card,Indore,Cancelled,10.0
O02784,C00609,2025-02-26,Card,Kolkata,Cancelled,15.0
O02785,C00882,2025-01-06,UPI,Mumbai,Delivered,5.0
O02786,C02251,2025-02-16,UPI,Bangalore,Delivered,15.0
O02787,C03093,2025-03-04,UPI,Bangalore,Delivered,20.0
O02788,C02160,2025-03-08,COD,Indore,Delivered,10.0
O02789,C02429,2025-07-02,Card,Pune,Delivered,10.0
O02790,C04851,2025-06-11,Net Banking,Hyderabad,Delivered,15.0
O02791,C03002,2025-10-24,COD,Pune,Delivered,10.0
O02792,C04892,2025-04-15,COD,Bangalore,Delivered,0.0
O02793,C01995,2025-09-20,Card,Kochi,Delivered,5.0
O02794,C01324,2025-02-26,UPI,Indore,Delivered,0.0
O02795,C04318,2025-01-16,COD,Delhi,Delivered,15.0
O02796,C01012,2025-02-28,UPI,Pune,Delivered,5.0
O02797,C04039,2025-06-15,Card,Kochi,Delivered,20.0
O02798,C00689,2025-09-07,COD,Kochi,Delivered,15.0
O02799,C04069,2025-02-03,Card,Jaipur,Delivered,15.0
O02800,C04214,2025-02-15,UPI,Hyderabad,Delivered,20.0
O02801,C04270,2025-10-26,UPI,Ahmedabad,Delivered,10.0
O02802,C01243,2025-02-16,Net Banking,Jaipur,Delivered,5.0
O02803,C03448,2025-09-09,Net Banking,Pune,Delivered,25.0
O02804,C02045,2025-06-15,Card,Jaipur,Delivered,30.0
O02805,C00441,2025-11-13,COD,Lucknow,Delivered,5.0
O02806,C01225,2025-05-12,UPI,Kochi,Delivered,15.0
O02807,C02463,2025-03-11,UPI,Kolkata,Delivered,0.0
O02808,C04179,2025-03-01,UPI,Jaipur,Delivered,0.0
O02809,C02753,2025-07-24,UPI,Jaipur,Delivered,15.0
O02810,C01753,2025-08-26,UPI,Mumbai,Delivered,5.0
O02811,C04443,2025-12-10,UPI,Lucknow,Cancelled,20.0
O02812,C04630,2025-12-14,Card,Jaipur,Delivered,10.0
O02813,C03003,2025-11-29,UPI,Delhi,Delivered,15.0
O02814,C04547,2025-04-16,UPI,Lucknow,Delivered,0.0
O02815,C03217,2025-07-03,COD,Pune,Delivered,20.0
O02816,C03360,2025-12-04,UPI,Lucknow,Delivered,5.0
O02817,C03943,2025-01-07,UPI,Indore,Delivered,10.0
O02818,C03297,2025-01-31,UPI,Delhi,Delivered,10.0
O02819,C04310,2025-08-04,COD,Indore,Delivered,0.0
O02820,C04015,2025-12-07,Card,Lucknow,Delivered,25.0
O02821,C00900,2025-10-31,Card,Chennai,Cancelled,5.0
O02822,C01190,2025-10-25,UPI,Indore,Delivered,15.0
O02823,C00653,2025-12-12,Card,Mumbai,Delivered,10.0
O02824,C00983,2025-10-13,UPI,Kochi,Delivered,0.0
O02825,C00576,2025-05-06,UPI,Kochi,Delivered,20.0
O02826,C00333,2025-02-20,Card,Delhi,Cancelled,5.0
O02827,C04308,2025-07-09,COD,Kochi,Delivered,5.0
O02828,C00289,2025-02-20,UPI,Kolkata,Delivered,0.0
O02829,C02214,2025-12-31,COD,Kochi,Delivered,5.0
O02830,C02174,2025-08-20,UPI,Indore,Returned,10.0
O02831,C03834,2025-06-27,UPI,Indore,Delivered,5.0
O02832,C01056,2025-06-07,UPI,Hyderabad,Returned,10.0
O02833,C04370,2025-05-27,COD,Lucknow,Delivered,15.0
O02834,C01325,2025-11-02,UPI,Hyderabad,Delivered,25.0
O02835,C03596,2025-09-08,Card,Delhi,Delivered,15.0
O02836,C03828,2025-12-05,UPI,Delhi,Delivered,5.0
O02837,C02663,2025-12-08,Card,Jaipur,Delivered,5.0
O02838,C02324,2025-05-12,Card,Kochi,Delivered,10.0
O02839,C01883,2025-08-25,UPI,Mumbai,Delivered,20.0
O02840,C03064,2025-01-12,COD,Kolkata,Delivered,10.0
O02841,C01154,2025-05-23,COD,Chennai,Delivered,10.0
O02842,C03371,2025-04-28,UPI,Ahmedabad,Delivered,5.0
O02843,C00097,2025-03-02,Card,Ahmedabad,Delivered,10.0
O02844,C00277,2025-06-30,UPI,Hyderabad,Delivered,5.0
O02845,C02848,2025-11-09,COD,Mumbai,Delivered,10.0
O02846,C00332,2025-09-22,Card,Kochi,Cancelled,15.0
O02847,C02253,2025-01-29,UPI,Kochi,Delivered,25.0
O02848,C04199,2025-09-20,COD,Bangalore,Delivered,15.0
O02849,C03052,2025-07-19,UPI,Pune,Delivered,20.0
O02850,C03697,2025-04-15,UPI,Kochi,Delivered,5.0
O02851,C02408,2025-03-20,COD,Bangalore,Delivered,15.0
O02852,C03203,2025-05-24,UPI,Lucknow,Delivered,5.0
O02853,C02087,2025-07-18,UPI,Delhi,Delivered,0.0
O02854,C00307,2025-04-16,UPI,Jaipur,Delivered,20.0
O02855,C00884,2025-12-05,COD,Hyderabad,Delivered,0.0
O02856,C04290,2025-03-30,UPI,Ahmedabad,Cancelled,0.0
O02857,C03590,2025-11-28,UPI,Indore,Delivered,0.0
O02858,C03642,2025-09-23,UPI,Jaipur,Delivered,0.0
O02859,C04345,2025-09-08,UPI,Pune,Delivered,0.0
O02860,C02163,2025-06-01,Card,Ahmedabad,Delivered,15.0
O02861,C03148,2025-11-02,Card,Kolkata,Delivered,20.0
O02862,C02784,2025-07-15,COD,Chennai,Delivered,15.0
O02863,C03142,2025-05-06,Card,Pune,Delivered,10.0
O02864,C04604,2025-02-12,UPI,Jaipur,Delivered,15.0
O02865,C00155,2025-06-22,Card,Ahmedabad,Delivered,10.0
O02866,C03631,2025-02-23,Card,Pune,Delivered,20.0
O02867,C00461,2025-09-10,Card,Kolkata,Cancelled,10.0
O02868,C01397,2025-10-26,COD,Lucknow,Delivered,0.0
O02869,C00791,2025-07-15,Net Banking,Bangalore,Delivered,15.0
O02870,C03710,2025-10-20,Card,Bangalore,Delivered,20.0
O02871,C01868,2025-08-05,Net Banking,Indore,Delivered,5.0
O02872,C01689,2025-06-18,Card,Chennai,Delivered,5.0
O02873,C00577,2025-08-10,UPI,Pune,Delivered,15.0
O02874,C03765,2025-05-08,Card,Lucknow,Delivered,10.0
O02875,C02544,2025-12-15,UPI,Indore,Delivered,20.0
O02876,C00362,2025-01-16,UPI,Ahmedabad,Delivered,10.0
O02877,C00457,2025-02-06,Card,Pune,Cancelled,15.0
O02878,C03250,2025-10-23,UPI,Kolkata,Delivered,5.0
O02879,C04225,2025-11-16,UPI,Lucknow,Delivered,25.0
O02880,C03562,2025-08-13,Card,Pune,Delivered,5.0
O02881,C03111,2025-04-24,UPI,Hyderabad,Delivered,10.0
O02882,C03530,2025-01-22,UPI,Ahmedabad,Delivered,10.0
O02883,C04908,2025-10-26,COD,Jaipur,Delivered,5.0
O02884,C04969,2025-03-03,UPI,Bangalore,Delivered,5.0
O02885,C00350,2025-07-01,COD,Mumbai,Delivered,10.0
O02886,C02693,2025-10-12,COD,Ahmedabad,Delivered,5.0
O02887,C04548,2025-01-16,COD,Pune,Delivered,0.0
O02888,C04084,2025-10-04,UPI,Pune,Delivered,20.0
O02889,C00109,2025-05-17,COD,Delhi,Delivered,5.0
O02890,C01232,2025-10-10,UPI,Pune,Delivered,10.0
O02891,C00577,2025-05-07,Card,Kolkata,Delivered,10.0
O02892,C00241,2025-03-27,Card,Kochi,Delivered,20.0
O02893,C02639,2025-07-26,Card,Kochi,Delivered,0.0
O02894,C02042,2025-12-29,COD,Mumbai,Delivered,10.0
O02895,C00371,2025-05-31,Card,Bangalore,Delivered,5.0
O02896,C02153,2025-02-20,Card,Ahmedabad,Delivered,20.0
O02897,C00098,2025-08-19,UPI,Chennai,Delivered,15.0
O02898,C04192,2025-03-21,Card,Kochi,Delivered,0.0
O02899,C01949,2025-05-11,Card,Kolkata,Delivered,5.0
O02900,C01496,2025-05-16,Card,Jaipur,Delivered,0.0
O02901,C02094,2025-12-12,Card,Chennai,Delivered,15.0
O02902,C02938,2025-06-19,UPI,Kochi,Cancelled,10.0
O02903,C02079,2025-06-12,UPI,Mumbai,Delivered,0.0
O02904,C02456,2025-07-18,Card,Jaipur,Delivered,0.0
O02905,C03447,2025-08-15,Card,Kochi,Cancelled,25.0
O02906,C01406,2025-02-17,UPI,Pune,Delivered,20.0
O02907,C04812,2025-11-06,UPI,Jaipur,Delivered,5.0
O02908,C02692,2025-09-10,Card,Chennai,Delivered,10.0
O02909,C02746,2025-04-13,COD,Pune,Cancelled,10.0
O02910,C00973,2025-02-05,UPI,Ahmedabad,Delivered,10.0
O02911,C02749,2025-01-06,Card,Indore,Delivered,5.0
O02912,C01513,2025-07-18,COD,Kolkata,Delivered,5.0
O02913,C02924,2025-01-12,UPI,Ahmedabad,Delivered,5.0
O02914,C00809,2025-04-13,UPI,Pune,Delivered,0.0
O02915,C04695,2025-07-06,COD,Delhi,Cancelled,0.0
O02916,C04231,2025-11-17,UPI,Lucknow,Delivered,0.0
O02917,C00328,2025-06-27,Card,Lucknow,Delivered,10.0
O02918,C04295,2025-06-20,Card,Ahmedabad,Delivered,15.0
O02919,C00683,2025-06-26,UPI,Kolkata,Delivered,5.0
O02920,C03332,2025-03-30,UPI,Mumbai,Delivered,10.0
