Campaign_ID,Customer_ID,Campaign_Type,Campaign_Name,Campaign_Date,Sent,Opened,Clicked,Converted,Campaign_Cost
M01991,C03472,SMS,Weekend Offer,2025-07-20,1,0,0,0,3.12
M01992,C03446,Email,Win Back,2025-10-23,1,0,0,0,7.25
M01993,C00430,Email,Festive Sale,2025-03-09,1,1,0,0,3.56
M01994,C04275,SMS,Festive Sale,2025-11-30,1,0,0,0,5.46
M01995,C02043,Email,Win Back,2025-04-05,1,1,1,0,7.82
M01996,C01545,Email,Loyalty Offer,2025-09-24,1,0,0,0,7.54
M01997,C03830,Push,New Arrival,2025-05-11,1,1,1,0,5.17
M01998,C02645,Social,Festive Sale,2025-06-15,1,1,0,0,6.96
M01999,C00181,Push,Loyalty Offer,2025-02-04,1,0,0,0,4.64
M02000,C02624,Email,New Arrival,2025-11-19,1,0,0,0,2.25
M02001,C02860,Email,Festive Sale,2025-06-24,1,0,0,0,7.88
M02002,C04861,Push,Loyalty Offer,2025-09-20,1,1,0,0,2.05
M02003,C01479,Email,Festive Sale,2025-11-23,1,0,0,0,5.16
M02004,C03334,SMS,Clearance,2025-12-14,1,1,0,0,3.87
M02005,C03442,Social,Weekend Offer,2025-08-09,1,1,0,0,4.49
M02006,C01598,Social,New Arrival,2025-08-02,1,0,0,0,5.34
M02007,C04926,Social,Loyalty Offer,2025-10-15,1,0,0,0,0.92
M02008,C03473,Email,Clearance,2025-05-29,1,0,0,0,6.94
M02009,C01102,Social,Festive Sale,2025-12-21,1,1,0,0,1.53
M02010,C02230,SMS,New Arrival,2025-11-06,1,1,0,0,4.65
M02011,C01559,Push,Win Back,2025-07-12,1,0,0,0,6.44
M02012,C02125,Email,Loyalty Offer,2025-02-08,1,0,0,0,2.4
M02013,C01376,Social,Festive Sale,2025-01-29,1,0,0,0,5.84
M02014,C04009,Email,New Arrival,2025-07-21,1,0,0,0,6.09
M02015,C02132,Social,Clearance,2025-06-29,1,0,0,0,2.87
M02016,C03117,Social,Clearance,2025-09-23,1,1,0,0,0.54
M02017,C01652,Email,Clearance,2025-02-16,1,0,0,0,5.25
M02018,C02250,SMS,Win Back,2025-09-22,1,0,0,0,7.68
M02019,C01426,Email,Win Back,2025-04-03,1,0,0,0,6.79
M02020,C00778,SMS,Win Back,2025-12-06,1,1,0,0,6.84
M02021,C02002,Email,Festive Sale,2025-12-18,1,0,0,0,4.88
M02022,C00921,Push,Festive Sale,2025-05-04,1,0,0,0,6.05
M02023,C02497,SMS,Festive Sale,2025-08-19,1,0,0,0,7.56
M02024,C03413,Email,Weekend Offer,2025-03-21,1,0,0,0,0.74
M02025,C03242,Social,Loyalty Offer,2025-08-13,1,0,0,0,5.0
M02026,C02500,SMS,Festive Sale,2025-08-09,1,0,0,0,2.65
M02027,C01937,SMS,Win Back,2025-11-19,1,1,1,0,2.6
M02028,C02529,Email,Clearance,2025-11-28,1,0,0,0,0.77
M02029,C03513,Social,Win Back,2025-02-18,1,0,0,0,6.1
M02030,C02108,Push,Festive Sale,2025-12-30,1,1,0,0,2.18
M02031,C00138,Social,Festive Sale,2025-09-16,1,0,0,0,6.91
M02032,C02094,SMS,Clearance,2025-08-24,1,0,0,0,1.28
M02033,C04578,SMS,Festive Sale,2025-09-10,1,0,0,0,4.4
M02034,C00841,Email,Clearance,2025-10-17,1,1,0,0,6.57
M02035,C00967,Push,Weekend Offer,2025-07-30,1,0,0,0,5.41
M02036,C00102,Email,Win Back,2025-07-05,1,0,0,0,7.28
M02037,C03701,Email,Win Back,2025-03-25,1,0,0,0,2.17
M02038,C02305,Email,New Arrival,2025-06-12,1,1,0,0,4.1
M02039,C03982,Email,Festive Sale,2025-10-18,1,1,1,1,7.5
M02040,C04228,Email,New Arrival,2025-06-07,1,0,0,0,4.29
M02041,C00037,SMS,New Arrival,2025-09-04,1,0,0,0,6.17
M02042,C04200,Push,Weekend Offer,2025-02-23,1,1,0,0,1.91
M02043,C00409,Push,Loyalty Offer,2025-06-11,1,0,0,0,4.78
M02044,C01864,Social,Win Back,2025-04-04,1,1,0,0,1.48
M02045,C01575,Push,Loyalty Offer,2025-01-01,1,1,0,0,3.53
M02046,C02455,Email,Clearance,2025-05-21,1,0,0,0,6.98
M02047,C02420,SMS,New Arrival,2025-03-21,1,1,0,0,6.39
M02048,C00734,SMS,Clearance,2025-11-18,1,0,0,0,5.34
M02049,C01859,Email,Win Back,2025-06-01,1,0,0,0,4.36
M02050,C01513,Social,Win Back,2025-10-19,1,0,0,0,1.2
M02051,C02016,Email,Weekend Offer,2025-09-24,1,0,0,0,2.83
M02052,C03267,Social,Clearance,2025-04-15,1,1,0,0,1.15
M02053,C01339,Email,Clearance,2025-04-28,1,1,0,0,0.56
M02054,C00810,Email,Weekend Offer,2025-11-13,1,0,0,0,6.38
M02055,C00950,Email,Clearance,2025-12-31,1,0,0,0,3.22
M02056,C04876,Email,Win Back,2025-09-15,1,1,1,0,7.04
M02057,C00614,Email,New Arrival,2025-08-20,1,0,0,0,4.91
M02058,C03529,Email,Festive Sale,2025-01-18,1,0,0,0,0.85
M02059,C03079,Social,Loyalty Offer,2025-03-02,1,1,0,0,6.62
M02060,C00038,Push,Festive Sale,2025-11-14,1,1,1,0,4.66
M02061,C00092,Email,Festive Sale,2025-02-21,1,0,0,0,2.66
M02062,C00251,Social,Win Back,2025-08-14,1,0,0,0,7.66
M02063,C04155,SMS,New Arrival,2025-11-27,1,0,1,0,4.84
M02064,C01958,Email,Weekend Offer,2025-12-30,1,0,0,0,5.4
M02065,C04522,SMS,New Arrival,2025-02-06,1,1,0,0,1.44
M02066,C01571,SMS,New Arrival,2025-03-07,1,0,0,0,0.64
M02067,C00974,Email,Loyalty Offer,2025-02-14,1,1,0,0,2.55
M02068,C04803,SMS,Win Back,2025-09-17,1,0,0,0,6.56
M02069,C01205,SMS,Loyalty Offer,2025-11-14,1,1,0,0,1.49
M02070,C03864,SMS,New Arrival,2025-12-20,1,1,1,0,5.99
M02071,C02086,Email,Win Back,2025-07-02,1,0,0,0,1.96
M02072,C01448,SMS,Clearance,2025-04-27,1,0,0,0,5.13
M02073,C00744,Email,Win Back,2025-10-20,1,1,1,1,1.1
M02074,C01542,Email,New Arrival,2025-07-01,1,1,1,0,7.38
M02075,C03472,Push,Festive Sale,2025-01-19,1,1,0,0,0.8
M02076,C03834,Email,Win Back,2025-10-24,1,0,0,0,4.56
M02077,C03775,SMS,Festive Sale,2025-12-21,1,0,0,0,1.79
M02078,C01683,Email,Weekend Offer,2025-11-04,1,1,0,0,0.8
M02079,C04368,Social,Loyalty Offer,2025-06-20,1,1,0,0,6.11
M02080,C03246,Social,Festive Sale,2025-07-16,1,0,0,0,1.42
M02081,C04619,SMS,Clearance,2025-12-30,1,0,0,0,6.94
M02082,C00482,Email,Weekend Offer,2025-04-26,1,0,0,0,5.13
M02083,C04015,Social,Weekend Offer,2025-08-06,1,1,1,0,4.93
M02084,C02081,Email,Weekend Offer,2025-08-09,1,0,1,0,5.74
M02085,C01062,SMS,Loyalty Offer,2025-01-24,1,1,0,0,1.11
M02086,C03045,Social,Clearance,2025-06-10,1,0,0,0,4.09
M02087,C04535,Email,Win Back,2025-06-09,1,0,0,0,3.35
M02088,C04900,SMS,Win Back,2025-02-12,1,0,0,0,6.08
M02089,C02159,Email,Win Back,2025-02-01,1,0,0,0,3.65
M02090,C04489,Email,Loyalty Offer,2025-01-09,1,0,0,0,1.11
M02091,C02600,Social,Festive Sale,2025-11-19,1,1,0,0,7.28
M02092,C03531,Email,New Arrival,2025-12-22,1,1,0,0,7.38
M02093,C04800,Social,New Arrival,2025-07-21,1,0,0,0,2.88
M02094,C02721,Social,Clearance,2025-02-07,1,0,0,0,3.01
M02095,C02225,Email,Festive Sale,2025-08-29,1,1,1,0,1.4
M02096,C00149,SMS,Weekend Offer,2025-02-03,1,1,1,0,6.79
M02097,C00073,SMS,Loyalty Offer,2025-06-04,1,0,0,0,4.17
M02098,C00460,Push,New Arrival,2025-11-20,1,1,0,0,5.29
M02099,C01897,Email,Win Back,2025-01-25,1,1,0,0,6.62
M02100,C04489,Social,Clearance,2025-03-05,1,1,0,0,5.29
M02101,C04084,Email,Clearance,2025-03-28,1,0,0,0,0.96
M02102,C01860,Push,Loyalty Offer,2025-01-10,1,1,0,0,2.55
M02103,C02940,Email,Win Back,2025-10-24,1,1,1,1,3.82
M02104,C02630,Social,Win Back,2025-04-21,1,1,0,0,2.42
M02105,C01806,Email,Loyalty Offer,2025-11-25,1,0,0,0,7.29
M02106,C01539,SMS,Clearance,2025-05-23,1,1,1,0,1.46
M02107,C01665,Social,Win Back,2025-01-13,1,0,0,1,1.35
M02108,C00944,Social,Festive Sale,2025-09-25,1,0,0,0,1.65
M02109,C02243,Email,Loyalty Offer,2025-09-05,1,1,0,0,4.38
M02110,C02645,Push,New Arrival,2025-04-16,1,1,1,0,7.72
M02111,C04852,Email,Festive Sale,2025-02-06,1,0,0,0,4.99
M02112,C02307,Social,Loyalty Offer,2025-06-26,1,0,0,0,6.78
M02113,C02583,Social,Clearance,2025-01-26,1,1,0,0,6.73
M02114,C03607,Email,Win Back,2025-07-25,1,1,1,1,4.53
M02115,C04929,Push,Win Back,2025-09-01,1,0,0,0,2.46
M02116,C03125,Push,Clearance,2025-03-19,1,0,0,0,1.4
M02117,C00356,Email,Festive Sale,2025-02-09,1,0,0,0,1.67
M02118,C03734,Email,Win Back,2025-06-04,1,0,0,0,1.2
M02119,C00562,Social,Festive Sale,2025-04-09,1,1,1,1,4.85
M02120,C03293,SMS,Festive Sale,2025-03-01,1,1,0,0,3.46
M02121,C02746,SMS,Festive Sale,2025-08-11,1,0,0,0,3.51
M02122,C02515,Social,Weekend Offer,2025-01-01,1,0,0,0,1.27
M02123,C04114,SMS,Festive Sale,2025-12-30,1,1,1,0,0.69
M02124,C01567,Social,Weekend Offer,2025-02-13,1,1,0,0,0.83
M02125,C03606,Email,Weekend Offer,2025-10-17,1,1,0,0,4.77
M02126,C01685,Social,Loyalty Offer,2025-12-20,1,1,0,0,6.46
M02127,C04151,Email,New Arrival,2025-09-21,1,0,0,0,4.72
M02128,C00055,Email,Loyalty Offer,2025-07-10,1,1,0,0,6.94
M02129,C02377,Email,Clearance,2025-11-04,1,0,0,0,2.07
M02130,C00449,Email,Weekend Offer,2025-12-16,1,0,0,0,1.03
M02131,C02291,Email,Win Back,2025-03-20,1,0,0,0,4.93
M02132,C00267,Social,Festive Sale,2025-12-19,1,1,0,0,1.01
M02133,C00687,Push,Festive Sale,2025-02-04,1,0,0,0,7.57
M02134,C04410,SMS,Clearance,2025-07-12,1,1,0,0,5.43
M02135,C01136,Email,Win Back,2025-12-26,1,1,1,1,4.14
M02136,C00529,Email,Festive Sale,2025-01-26,1,1,0,0,4.9
M02137,C04218,Push,Weekend Offer,2025-05-12,1,1,1,1,5.46
M02138,C01455,Email,Win Back,2025-11-21,1,0,0,0,1.66
M02139,C03101,SMS,Loyalty Offer,2025-07-01,1,0,0,0,3.1
M02140,C02362,Social,Loyalty Offer,2025-02-05,1,0,0,0,4.43
M02141,C02196,SMS,Festive Sale,2025-07-16,1,0,0,0,8.0
M02142,C03476,Email,Festive Sale,2025-06-23,1,1,0,0,7.5
M02143,C00829,Social,Clearance,2025-10-02,1,0,1,0,7.35
M02144,C03279,Social,Festive Sale,2025-07-03,1,1,1,1,1.47
M02145,C01382,Push,Weekend Offer,2025-02-13,1,1,0,0,2.41
M02146,C03229,Push,Clearance,2025-04-17,1,0,0,0,3.72
M02147,C04670,Social,Weekend Offer,2025-12-04,1,1,0,0,8.0
M02148,C04849,Push,Festive Sale,2025-10-21,1,1,1,0,0.54
M02149,C03284,Email,Loyalty Offer,2025-04-20,1,0,0,0,6.07
M02150,C01690,Email,Win Back,2025-10-20,1,1,0,0,2.94
M02151,C02001,SMS,Loyalty Offer,2025-02-02,1,0,0,0,0.88
M02152,C02262,Social,Weekend Offer,2025-06-11,1,0,0,0,7.57
M02153,C03884,Push,New Arrival,2025-08-11,1,0,0,0,0.59
M02154,C03151,Email,Festive Sale,2025-08-27,1,1,0,0,5.84
M02155,C02363,Push,Win Back,2025-08-03,1,1,1,0,6.04
M02156,C01124,Push,Festive Sale,2025-10-07,1,1,0,0,4.47
M02157,C02237,Social,New Arrival,2025-09-17,1,0,0,0,2.92
M02158,C03478,Email,Win Back,2025-11-23,1,1,1,0,1.95
M02159,C02334,Social,Clearance,2025-08-22,1,0,0,0,2.77
M02160,C04124,Email,Weekend Offer,2025-12-04,1,0,0,0,5.01
M02161,C01904,Email,Loyalty Offer,2025-03-06,1,0,0,0,7.86
M02162,C00640,SMS,Clearance,2025-06-02,1,1,1,1,1.73
M02163,C02413,SMS,New Arrival,2025-07-17,1,1,0,0,6.35
M02164,C02318,Social,Win Back,2025-09-24,1,0,0,0,2.66
M02165,C03346,Social,Loyalty Offer,2025-07-18,1,0,0,0,7.91
M02166,C00248,SMS,Clearance,2025-12-09,1,0,0,0,6.79
M02167,C04004,SMS,Win Back,2025-08-15,1,1,1,0,6.59
M02168,C00734,Email,Win Back,2025-06-01,1,0,0,0,1.51
M02169,C04891,Email,Loyalty Offer,2025-06-03,1,0,0,0,1.79
M02170,C04082,SMS,Loyalty Offer,2025-09-23,1,1,0,0,1.92
M02171,C03518,SMS,Win Back,2025-10-29,1,0,0,0,7.83
M02172,C03783,SMS,Festive Sale,2025-08-16,1,0,0,0,4.92
M02173,C02120,Email,Weekend Offer,2025-10-11,1,0,0,0,6.38
M02174,C04253,SMS,Weekend Offer,2025-08-17,1,1,1,0,5.59
M02175,C02799,Push,Win Back,2025-11-11,1,0,0,0,6.75
M02176,C02140,SMS,Weekend Offer,2025-12-18,1,1,0,0,1.13
M02177,C02348,SMS,Loyalty Offer,2025-09-17,1,0,0,0,4.6
M02178,C01272,SMS,New Arrival,2025-02-17,1,0,0,0,5.7
M02179,C01495,Push,Weekend Offer,2025-06-23,1,0,0,0,1.76
M02180,C02679,Push,New Arrival,2025-01-21,1,1,0,0,7.23
M02181,C04826,Social,Clearance,2025-06-21,1,0,0,0,3.86
M02182,C02025,Email,Weekend Offer,2025-04-01,1,1,0,0,6.83
M02183,C01920,Social,Festive Sale,2025-01-26,1,0,0,0,3.42
M02184,C01897,Email,New Arrival,2025-01-19,1,1,0,0,7.72
M02185,C01535,Push,Loyalty Offer,2025-07-12,1,0,0,0,2.37
M02186,C04224,Email,Loyalty Offer,2025-12-04,1,1,1,0,7.43
M02187,C03855,SMS,Weekend Offer,2025-02-27,1,1,0,0,5.62
M02188,C01996,Social,New Arrival,2025-05-23,1,1,1,0,7.38
M02189,C03057,Social,Clearance,2025-10-30,1,0,0,0,7.38
M02190,C01223,Email,Clearance,2025-07-01,1,1,0,0,6.7
M02191,C03470,Email,Festive Sale,2025-08-19,1,1,1,1,7.32
M02192,C01654,Email,Loyalty Offer,2025-05-18,1,1,1,0,3.87
M02193,C04991,Social,Weekend Offer,2025-02-17,1,1,1,0,3.5
M02194,C00067,Email,Win Back,2025-06-16,1,1,0,0,7.5
M02195,C00357,Push,Win Back,2025-03-01,1,0,0,0,2.06
M02196,C04994,Email,Loyalty Offer,2025-10-09,1,0,0,0,2.49
M02197,C02278,Email,Win Back,2025-11-16,1,0,0,0,7.53
M02198,C00629,Email,Loyalty Offer,2025-11-15,1,0,0,0,1.26
M02199,C01374,Email,Festive Sale,2025-03-07,1,0,0,0,1.49
M02200,C01346,Push,Weekend Offer,2025-09-09,1,1,0,0,1.38
M02201,C03558,Social,Clearance,2025-05-31,1,1,0,0,5.94
M02202,C02230,Email,Loyalty Offer,2025-06-03,1,1,1,0,3.57
M02203,C00136,SMS,Weekend Offer,2025-09-02,1,0,0,0,7.87
M02204,C02219,Email,Clearance,2025-10-22,1,0,0,0,1.02
M02205,C03445,Social,Weekend Offer,2025-03-10,1,0,0,0,1.12
M02206,C04000,Email,Festive Sale,2025-01-21,1,0,0,0,0.58
M02207,C01515,Push,New Arrival,2025-04-20,1,1,1,0,6.82
M02208,C03065,SMS,New Arrival,2025-07-13,1,1,0,0,2.71
M02209,C04752,SMS,Festive Sale,2025-09-06,1,0,0,0,6.09
M02210,C00348,Push,Festive Sale,2025-08-21,1,0,0,0,6.39
M02211,C00448,SMS,Win Back,2025-03-02,1,1,1,1,0.63
M02212,C04623,Push,Win Back,2025-07-14,1,0,0,0,2.71
M02213,C02274,SMS,New Arrival,2025-06-24,1,0,0,0,4.27
M02214,C01841,Push,New Arrival,2025-01-26,1,1,0,0,3.32
M02215,C03897,Email,New Arrival,2025-09-06,1,0,0,0,0.75
M02216,C00581,SMS,Clearance,2025-07-11,1,0,0,0,1.43
M02217,C02676,Social,Festive Sale,2025-06-23,1,1,0,0,2.94
M02218,C03339,Social,Weekend Offer,2025-07-06,1,0,0,0,4.9
M02219,C02465,Push,Loyalty Offer,2025-04-10,1,0,0,0,5.73
M02220,C02985,Social,Win Back,2025-03-05,1,0,0,0,0.75
M02221,C04875,Email,Loyalty Offer,2025-02-27,1,0,0,0,7.74
M02222,C02400,Email,Loyalty Offer,2025-01-29,1,0,0,0,5.12
M02223,C02733,Push,Clearance,2025-08-13,1,0,0,0,2.68
M02224,C03139,Social,Weekend Offer,2025-12-31,1,1,1,0,4.08
M02225,C02128,Email,Win Back,2025-01-26,1,0,0,0,0.61
M02226,C04591,Social,Win Back,2025-03-16,1,1,0,0,3.58
M02227,C04145,Email,Clearance,2025-03-04,1,1,0,0,1.31
M02228,C02297,Push,Weekend Offer,2025-01-03,1,1,0,0,5.4
M02229,C04059,Social,New Arrival,2025-08-19,1,0,0,0,5.75
M02230,C03698,SMS,Weekend Offer,2025-06-12,1,1,0,0,5.03
M02231,C01978,SMS,Clearance,2025-01-09,1,0,0,0,3.77
M02232,C03592,Social,New Arrival,2025-07-18,1,0,0,0,7.42
M02233,C01608,Email,Weekend Offer,2025-08-20,1,1,0,0,7.32
M02234,C04233,SMS,Clearance,2025-11-29,1,0,0,0,6.9
M02235,C04187,Email,Loyalty Offer,2025-03-02,1,0,0,0,6.15
M02236,C02962,Email,Weekend Offer,2025-03-16,1,0,0,1,0.82
M02237,C02700,Push,Festive Sale,2025-07-24,1,1,0,0,2.53
M02238,C00806,Push,Loyalty Offer,2025-08-27,1,0,1,0,2.92
M02239,C03360,SMS,New Arrival,2025-02-11,1,0,0,0,2.07
M02240,C04564,SMS,Weekend Offer,2025-11-26,1,1,0,0,2.61
M02241,C04046,SMS,Weekend Offer,2025-05-30,1,1,1,0,6.18
M02242,C04148,Social,Clearance,2025-12-18,1,1,0,0,3.25
M02243,C04057,Email,New Arrival,2025-10-30,1,1,0,0,4.04
M02244,C03837,SMS,Loyalty Offer,2025-01-19,1,0,0,0,1.7
M02245,C02934,Push,Win Back,2025-02-20,1,0,0,0,5.44
M02246,C01414,Push,Weekend Offer,2025-01-01,1,1,0,0,3.34
M02247,C00894,Email,Festive Sale,2025-11-27,1,1,0,0,1.93
M02248,C03091,Push,Weekend Offer,2025-03-24,1,0,0,0,3.23
M02249,C00715,Social,Festive Sale,2025-09-10,1,1,0,0,1.06
M02250,C00379,Push,Festive Sale,2025-02-22,1,0,0,0,7.2
M02251,C01996,SMS,Festive Sale,2025-01-17,1,1,1,0,7.16
M02252,C02910,SMS,New Arrival,2025-02-28,1,0,0,0,4.11
M02253,C01850,Email,Weekend Offer,2025-09-27,1,0,0,0,4.8
M02254,C04272,Social,Festive Sale,2025-03-19,1,1,0,0,5.73
M02255,C03148,Email,New Arrival,2025-02-22,1,0,0,0,1.38
M02256,C03708,Push,Weekend Offer,2025-09-07,1,1,0,0,3.52
M02257,C00055,Email,Loyalty Offer,2025-02-04,1,0,0,0,2.77
M02258,C01342,Email,Win Back,2025-05-20,1,0,0,0,4.32
M02259,C01971,Social,Loyalty Offer,2025-05-20,1,0,0,0,6.92
M02260,C04496,Push,Clearance,2025-06-13,1,1,1,1,3.11
M02261,C00892,Email,Festive Sale,2025-07-13,1,1,0,0,3.92
M02262,C04389,Email,New Arrival,2025-03-13,1,1,1,1,4.8
M02263,C02725,SMS,Loyalty Offer,2025-06-17,1,0,0,0,6.89
M02264,C01825,Email,Clearance,2025-02-28,1,1,1,0,5.16
M02265,C02363,Email,New Arrival,2025-09-22,1,0,0,0,6.96
M02266,C04733,Email,Loyalty Offer,2025-12-12,1,0,0,0,7.16
M02267,C01544,SMS,Clearance,2025-09-10,1,1,1,1,3.02
M02268,C02699,Social,Win Back,2025-02-06,1,1,1,1,2.64
M02269,C01579,Push,Clearance,2025-03-10,1,0,0,0,5.53
M02270,C00861,Email,New Arrival,2025-04-14,1,0,0,0,1.66
M02271,C04899,SMS,Clearance,2025-12-02,1,0,0,0,6.24
M02272,C00915,Email,New Arrival,2025-11-01,1,1,0,0,4.25
M02273,C01190,SMS,Win Back,2025-04-17,1,1,1,0,7.16
M02274,C04756,SMS,Clearance,2025-03-11,1,0,0,0,4.29
M02275,C01158,SMS,Loyalty Offer,2025-12-31,1,1,0,0,7.47
M02276,C02500,Email,Festive Sale,2025-10-21,1,0,0,0,4.64
M02277,C01980,Social,Festive Sale,2025-05-07,1,0,0,0,6.72
M02278,C02325,Email,Win Back,2025-05-01,1,1,0,0,3.4
M02279,C02499,Email,Festive Sale,2025-04-13,1,0,0,0,7.0
M02280,C01717,SMS,Win Back,2025-12-03,1,1,0,0,3.98
M02281,C03467,Email,Festive Sale,2025-10-08,1,1,0,0,2.75
M02282,C03322,Social,New Arrival,2025-06-21,1,1,0,0,5.28
M02283,C00172,Email,Festive Sale,2025-02-02,1,1,0,0,3.03
M02284,C00338,Email,Clearance,2025-07-07,1,0,0,0,4.26
M02285,C03554,Email,Clearance,2025-03-13,1,1,0,0,6.17
M02286,C04390,Email,Win Back,2025-05-28,1,1,0,0,1.77
M02287,C04298,Social,Clearance,2025-03-31,1,1,1,0,2.02
M02288,C03322,Push,New Arrival,2025-03-28,1,1,0,0,2.78
M02289,C03538,Social,New Arrival,2025-05-05,1,1,1,0,6.06
M02290,C00151,Email,Clearance,2025-10-09,1,0,0,0,7.19
M02291,C00938,Email,Festive Sale,2025-10-17,1,1,0,0,4.51
M02292,C04607,SMS,New Arrival,2025-01-01,1,0,0,0,6.28
M02293,C01757,Social,Win Back,2025-11-23,1,1,1,0,6.82
M02294,C03248,Push,New Arrival,2025-01-06,1,1,1,0,3.02
M02295,C00440,Push,Weekend Offer,2025-06-14,1,0,1,0,7.45
M02296,C04985,Social,Festive Sale,2025-03-13,1,0,0,0,4.87
M02297,C01148,Email,Weekend Offer,2025-11-10,1,0,0,0,2.46
M02298,C02764,Email,Loyalty Offer,2025-08-05,1,1,0,0,7.08
M02299,C01782,Social,Festive Sale,2025-05-27,1,0,0,0,1.1
M02300,C00424,Push,Weekend Offer,2025-06-15,1,0,0,0,6.36
M02301,C02985,Push,Clearance,2025-05-31,1,1,0,0,2.49
M02302,C01038,Push,Festive Sale,2025-06-25,1,0,0,0,4.38
M02303,C04703,Social,Weekend Offer,2025-01-12,1,1,0,0,7.23
M02304,C00293,Social,Loyalty Offer,2025-01-16,1,0,0,0,3.7
M02305,C02063,Push,Weekend Offer,2025-09-14,1,0,0,0,3.73
M02306,C00554,Push,Weekend Offer,2025-07-26,1,0,0,0,5.5
M02307,C04822,Email,Clearance,2025-03-02,1,1,1,0,4.53
M02308,C00445,Email,New Arrival,2025-03-20,1,0,1,1,1.42
M02309,C02333,SMS,New Arrival,2025-03-27,1,0,1,0,5.3
M02310,C03367,Social,Win Back,2025-12-26,1,0,0,0,6.31
M02311,C02034,SMS,New Arrival,2025-11-14,1,0,0,0,2.46
M02312,C01681,Social,Clearance,2025-02-07,1,0,0,0,5.17
M02313,C04128,Email,Festive Sale,2025-09-25,1,0,0,0,6.22
M02314,C02551,Email,Clearance,2025-12-21,1,1,1,0,6.77
M02315,C04797,Email,Loyalty Offer,2025-03-14,1,0,0,0,7.15
M02316,C03391,Email,Loyalty Offer,2025-04-14,1,1,0,0,3.68
M02317,C04845,Email,New Arrival,2025-04-18,1,1,1,0,6.26
M02318,C00323,Social,Loyalty Offer,2025-03-08,1,1,1,0,1.85
M02319,C04216,Email,Weekend Offer,2025-02-27,1,0,0,0,6.09
M02320,C04994,Social,Clearance,2025-09-17,1,0,0,0,4.44
M02321,C02656,Email,Festive Sale,2025-06-06,1,1,1,0,2.62
M02322,C01607,SMS,Weekend Offer,2025-01-21,1,0,1,1,4.32
M02323,C01567,Email,Festive Sale,2025-04-30,1,0,0,0,6.4
M02324,C00948,Email,Clearance,2025-12-08,1,0,0,0,6.56
M02325,C04796,Email,New Arrival,2025-09-11,1,0,0,0,3.35
M02326,C04174,Push,Festive Sale,2025-08-10,1,1,0,0,0.73
M02327,C00103,Email,Win Back,2025-10-11,1,0,0,0,4.44
M02328,C01771,Push,New Arrival,2025-09-20,1,0,0,0,3.82
M02329,C02623,SMS,Win Back,2025-07-18,1,1,0,0,1.22
M02330,C00424,Email,Loyalty Offer,2025-05-17,1,1,0,0,5.13
M02331,C04610,Push,Festive Sale,2025-10-14,1,1,0,0,0.52
M02332,C03870,Social,Win Back,2025-08-02,1,1,0,0,5.22
M02333,C04927,Push,Win Back,2025-01-06,1,0,0,0,4.17
M02334,C01256,Push,Loyalty Offer,2025-11-01,1,0,0,0,6.21
M02335,C04126,Email,Festive Sale,2025-02-09,1,0,0,0,1.99
M02336,C04680,Social,Clearance,2025-07-07,1,0,0,0,6.47
M02337,C02376,Email,Loyalty Offer,2025-08-10,1,0,0,0,0.8
M02338,C03068,Email,Clearance,2025-09-27,1,1,0,0,7.25
M02339,C02134,SMS,Win Back,2025-04-28,1,1,0,0,6.03
M02340,C00161,SMS,New Arrival,2025-11-28,1,0,0,0,6.0
M02341,C02882,Push,Clearance,2025-08-18,1,1,1,1,5.36
M02342,C01542,Email,Clearance,2025-10-02,1,0,0,0,0.63
M02343,C00236,SMS,Clearance,2025-02-14,1,0,0,0,3.54
M02344,C04452,Social,New Arrival,2025-06-20,1,1,0,0,7.53
M02345,C02528,Email,New Arrival,2025-05-19,1,0,0,0,2.14
M02346,C03013,Push,Weekend Offer,2025-08-14,1,1,0,0,7.14
M02347,C02147,Email,Clearance,2025-01-19,1,0,0,0,2.81
M02348,C02483,Email,Clearance,2025-06-09,1,0,0,0,0.63
M02349,C04882,SMS,Clearance,2025-12-22,1,0,0,0,4.48
M02350,C01555,SMS,New Arrival,2025-08-21,1,1,0,0,5.47
M02351,C00963,Email,Loyalty Offer,2025-08-18,1,0,0,0,1.12
M02352,C01758,Email,Festive Sale,2025-12-05,1,0,0,0,3.37
M02353,C03740,Social,Clearance,2025-07-03,1,1,1,0,0.58
M02354,C04194,SMS,Win Back,2025-05-22,1,0,0,0,5.25
M02355,C01935,Email,New Arrival,2025-06-10,1,1,0,1,6.81
M02356,C01159,SMS,New Arrival,2025-01-12,1,1,0,0,4.04
M02357,C03107,SMS,Win Back,2025-12-05,1,1,0,0,3.23
M02358,C04197,Social,Loyalty Offer,2025-05-12,1,1,0,0,7.15
M02359,C02218,Email,New Arrival,2025-12-01,1,0,0,0,2.88
M02360,C01969,Push,Win Back,2025-04-13,1,0,0,0,0.92
M02361,C02947,Social,Festive Sale,2025-08-18,1,1,0,0,7.98
M02362,C02588,Push,Weekend Offer,2025-06-29,1,0,0,0,5.26
M02363,C03802,Push,Clearance,2025-03-21,1,1,0,0,4.13
M02364,C04453,Email,Clearance,2025-06-14,1,0,0,0,2.13
M02365,C02228,Email,Win Back,2025-03-05,1,1,0,0,2.86
M02366,C00413,Email,Win Back,2025-01-17,1,0,0,0,3.53
M02367,C02595,Email,Clearance,2025-03-15,1,1,0,0,7.48
M02368,C04767,Social,Festive Sale,2025-06-13,1,1,0,0,7.71
